timeStep areaDensityCountingNormed-PID101 areaDensityCountingNormed-PID102 areaDensityCountingNormed-PID103
524 0.22857142857142856 0.08571428571428572 0.08571428571428572
525 0.2571428571428571 0.08571428571428572 0.11428571428571428
526 0.2571428571428571 0.08571428571428572 0.11428571428571428
527 0.2571428571428571 0.08571428571428572 0.11428571428571428
528 0.2857142857142857 0.08571428571428572 0.11428571428571428
529 0.2857142857142857 0.11428571428571428 0.14285714285714285
530 0.3142857142857143 0.11428571428571428 0.14285714285714285
531 0.3142857142857143 0.11428571428571428 0.17142857142857143
532 0.3142857142857143 0.11428571428571428 0.17142857142857143
533 0.37142857142857144 0.08571428571428572 0.17142857142857143
534 0.37142857142857144 0.08571428571428572 0.17142857142857143
535 0.34285714285714286 0.08571428571428572 0.2
536 0.34285714285714286 0.08571428571428572 0.2
537 0.34285714285714286 0.08571428571428572 0.22857142857142856
538 0.3142857142857143 0.08571428571428572 0.22857142857142856
539 0.2857142857142857 0.08571428571428572 0.2
540 0.2857142857142857 0.08571428571428572 0.22857142857142856
541 0.2571428571428571 0.08571428571428572 0.22857142857142856
542 0.2571428571428571 0.08571428571428572 0.22857142857142856
543 0.2571428571428571 0.08571428571428572 0.22857142857142856
544 0.22857142857142856 0.08571428571428572 0.22857142857142856
545 0.22857142857142856 0.08571428571428572 0.22857142857142856
546 0.22857142857142856 0.05714285714285714 0.2
547 0.22857142857142856 0.05714285714285714 0.2
548 0.22857142857142856 0.05714285714285714 0.2
549 0.22857142857142856 0.05714285714285714 0.2
550 0.22857142857142856 0.05714285714285714 0.2
551 0.22857142857142856 0.05714285714285714 0.2
552 0.22857142857142856 0.05714285714285714 0.2
553 0.22857142857142856 0.05714285714285714 0.17142857142857143
554 0.22857142857142856 0.02857142857142857 0.2
555 0.2857142857142857 0.05714285714285714 0.2
556 0.2857142857142857 0.05714285714285714 0.2
557 0.2857142857142857 0.05714285714285714 0.17142857142857143
558 0.2857142857142857 0.05714285714285714 0.17142857142857143
559 0.2857142857142857 0.05714285714285714 0.17142857142857143
560 0.2857142857142857 0.05714285714285714 0.17142857142857143
561 0.2857142857142857 0.05714285714285714 0.14285714285714285
562 0.2571428571428571 0.08571428571428572 0.11428571428571428
563 0.2571428571428571 0.08571428571428572 0.11428571428571428
564 0.2571428571428571 0.08571428571428572 0.11428571428571428
565 0.2857142857142857 0.08571428571428572 0.11428571428571428
566 0.2571428571428571 0.05714285714285714 0.11428571428571428
567 0.2571428571428571 0.05714285714285714 0.11428571428571428
568 0.2571428571428571 0.05714285714285714 0.11428571428571428
569 0.2571428571428571 0.05714285714285714 0.11428571428571428
570 0.2571428571428571 0.05714285714285714 0.08571428571428572
571 0.2571428571428571 0.05714285714285714 0.08571428571428572
572 0.2571428571428571 0.05714285714285714 0.08571428571428572
573 0.2571428571428571 0.05714285714285714 0.11428571428571428
574 0.2857142857142857 0.05714285714285714 0.11428571428571428
575 0.2857142857142857 0.05714285714285714 0.08571428571428572
576 0.2571428571428571 0.05714285714285714 0.08571428571428572
577 0.2571428571428571 0.08571428571428572 0.08571428571428572
578 0.2571428571428571 0.08571428571428572 0.08571428571428572
579 0.2571428571428571 0.08571428571428572 0.05714285714285714
580 0.2857142857142857 0.05714285714285714 0.05714285714285714
581 0.2571428571428571 0.05714285714285714 0.05714285714285714
582 0.2571428571428571 0.05714285714285714 0.05714285714285714
583 0.22857142857142856 0.05714285714285714 0.05714285714285714
584 0.2571428571428571 0.05714285714285714 0.05714285714285714
585 0.2571428571428571 0.05714285714285714 0.05714285714285714
586 0.22857142857142856 0.05714285714285714 0.08571428571428572
587 0.2 0.02857142857142857 0.08571428571428572
588 0.17142857142857143 0.02857142857142857 0.11428571428571428
589 0.17142857142857143 0.02857142857142857 0.11428571428571428
590 0.2 0.02857142857142857 0.11428571428571428
591 0.2 0.05714285714285714 0.08571428571428572
592 0.2 0.05714285714285714 0.08571428571428572
593 0.2 0.05714285714285714 0.08571428571428572
594 0.2 0.05714285714285714 0.08571428571428572
595 0.22857142857142856 0.08571428571428572 0.08571428571428572
596 0.22857142857142856 0.08571428571428572 0.08571428571428572
597 0.22857142857142856 0.08571428571428572 0.05714285714285714
598 0.22857142857142856 0.08571428571428572 0.05714285714285714
599 0.22857142857142856 0.08571428571428572 0.05714285714285714
600 0.22857142857142856 0.11428571428571428 0.05714285714285714
601 0.22857142857142856 0.11428571428571428 0.05714285714285714
602 0.22857142857142856 0.08571428571428572 0.05714285714285714
603 0.22857142857142856 0.08571428571428572 0.05714285714285714
604 0.22857142857142856 0.08571428571428572 0.08571428571428572
605 0.2571428571428571 0.11428571428571428 0.08571428571428572
606 0.2571428571428571 0.11428571428571428 0.08571428571428572
607 0.2857142857142857 0.14285714285714285 0.08571428571428572
608 0.2857142857142857 0.14285714285714285 0.08571428571428572
609 0.2571428571428571 0.14285714285714285 0.08571428571428572
610 0.2571428571428571 0.14285714285714285 0.08571428571428572
611 0.2571428571428571 0.14285714285714285 0.08571428571428572
612 0.2571428571428571 0.14285714285714285 0.08571428571428572
613 0.2571428571428571 0.14285714285714285 0.08571428571428572
614 0.22857142857142856 0.17142857142857143 0.05714285714285714
615 0.22857142857142856 0.14285714285714285 0.05714285714285714
616 0.22857142857142856 0.17142857142857143 0.05714285714285714
617 0.22857142857142856 0.17142857142857143 0.05714285714285714
618 0.22857142857142856 0.17142857142857143 0.05714285714285714
619 0.22857142857142856 0.17142857142857143 0.08571428571428572
620 0.22857142857142856 0.14285714285714285 0.11428571428571428
621 0.2 0.14285714285714285 0.11428571428571428
622 0.2 0.17142857142857143 0.11428571428571428
623 0.2 0.17142857142857143 0.14285714285714285
624 0.2 0.17142857142857143 0.14285714285714285
625 0.2 0.14285714285714285 0.14285714285714285
626 0.2 0.17142857142857143 0.14285714285714285
627 0.2 0.17142857142857143 0.14285714285714285
628 0.2 0.17142857142857143 0.14285714285714285
629 0.2 0.14285714285714285 0.14285714285714285
630 0.22857142857142856 0.17142857142857143 0.14285714285714285
631 0.2571428571428571 0.17142857142857143 0.14285714285714285
632 0.2571428571428571 0.17142857142857143 0.14285714285714285
633 0.22857142857142856 0.14285714285714285 0.14285714285714285
634 0.2571428571428571 0.17142857142857143 0.11428571428571428
635 0.2571428571428571 0.17142857142857143 0.11428571428571428
636 0.22857142857142856 0.17142857142857143 0.11428571428571428
637 0.2571428571428571 0.17142857142857143 0.11428571428571428
638 0.2571428571428571 0.14285714285714285 0.14285714285714285
639 0.2571428571428571 0.17142857142857143 0.14285714285714285
640 0.2571428571428571 0.17142857142857143 0.14285714285714285
641 0.22857142857142856 0.17142857142857143 0.17142857142857143
642 0.22857142857142856 0.14285714285714285 0.17142857142857143
643 0.22857142857142856 0.14285714285714285 0.17142857142857143
644 0.22857142857142856 0.17142857142857143 0.17142857142857143
645 0.22857142857142856 0.17142857142857143 0.14285714285714285
646 0.22857142857142856 0.17142857142857143 0.14285714285714285
647 0.2571428571428571 0.14285714285714285 0.14285714285714285
648 0.2571428571428571 0.14285714285714285 0.11428571428571428
649 0.22857142857142856 0.14285714285714285 0.11428571428571428
650 0.22857142857142856 0.14285714285714285 0.11428571428571428
651 0.22857142857142856 0.11428571428571428 0.14285714285714285
652 0.22857142857142856 0.11428571428571428 0.14285714285714285
653 0.2571428571428571 0.11428571428571428 0.14285714285714285
654 0.2857142857142857 0.11428571428571428 0.11428571428571428
655 0.2857142857142857 0.08571428571428572 0.14285714285714285
656 0.2857142857142857 0.08571428571428572 0.14285714285714285
657 0.3142857142857143 0.11428571428571428 0.14285714285714285
658 0.34285714285714286 0.11428571428571428 0.14285714285714285
659 0.3142857142857143 0.11428571428571428 0.17142857142857143
660 0.3142857142857143 0.08571428571428572 0.17142857142857143
661 0.3142857142857143 0.08571428571428572 0.2
662 0.3142857142857143 0.11428571428571428 0.17142857142857143
663 0.3142857142857143 0.11428571428571428 0.2
664 0.3142857142857143 0.11428571428571428 0.2
665 0.2857142857142857 0.08571428571428572 0.2
666 0.2857142857142857 0.11428571428571428 0.17142857142857143
667 0.2857142857142857 0.11428571428571428 0.2
668 0.2857142857142857 0.08571428571428572 0.2
669 0.2857142857142857 0.08571428571428572 0.2
670 0.2857142857142857 0.08571428571428572 0.17142857142857143
671 0.2857142857142857 0.11428571428571428 0.17142857142857143
672 0.2857142857142857 0.11428571428571428 0.17142857142857143
673 0.2857142857142857 0.11428571428571428 0.17142857142857143
674 0.2857142857142857 0.11428571428571428 0.17142857142857143
675 0.2857142857142857 0.11428571428571428 0.17142857142857143
676 0.2857142857142857 0.11428571428571428 0.17142857142857143
677 0.2857142857142857 0.11428571428571428 0.14285714285714285
678 0.2857142857142857 0.11428571428571428 0.17142857142857143
679 0.2857142857142857 0.11428571428571428 0.17142857142857143
680 0.2857142857142857 0.11428571428571428 0.14285714285714285
681 0.2857142857142857 0.11428571428571428 0.14285714285714285
682 0.34285714285714286 0.11428571428571428 0.14285714285714285
683 0.34285714285714286 0.08571428571428572 0.14285714285714285
684 0.37142857142857144 0.08571428571428572 0.11428571428571428
685 0.37142857142857144 0.08571428571428572 0.08571428571428572
686 0.34285714285714286 0.05714285714285714 0.08571428571428572
687 0.34285714285714286 0.05714285714285714 0.08571428571428572
688 0.3142857142857143 0.05714285714285714 0.05714285714285714
689 0.3142857142857143 0.05714285714285714 0.05714285714285714
690 0.3142857142857143 0.05714285714285714 0.05714285714285714
691 0.3142857142857143 0.05714285714285714 0.05714285714285714
692 0.3142857142857143 0.05714285714285714 0.02857142857142857
693 0.3142857142857143 0.05714285714285714 0.02857142857142857
694 0.3142857142857143 0.05714285714285714 0.05714285714285714
695 0.2857142857142857 0.02857142857142857 0.05714285714285714
696 0.3142857142857143 0.02857142857142857 0.05714285714285714
697 0.3142857142857143 0.02857142857142857 0.05714285714285714
698 0.34285714285714286 0.02857142857142857 0.08571428571428572
699 0.34285714285714286 0.02857142857142857 0.08571428571428572
700 0.34285714285714286 0.02857142857142857 0.08571428571428572
701 0.3142857142857143 0.02857142857142857 0.08571428571428572
702 0.3142857142857143 0.02857142857142857 0.08571428571428572
703 0.3142857142857143 0.02857142857142857 0.11428571428571428
704 0.3142857142857143 0.02857142857142857 0.08571428571428572
705 0.37142857142857144 0.05714285714285714 0.08571428571428572
706 0.34285714285714286 0.05714285714285714 0.08571428571428572
707 0.34285714285714286 0.05714285714285714 0.11428571428571428
708 0.34285714285714286 0.05714285714285714 0.11428571428571428
709 0.34285714285714286 0.05714285714285714 0.11428571428571428
710 0.34285714285714286 0.05714285714285714 0.11428571428571428
711 0.34285714285714286 0.05714285714285714 0.14285714285714285
712 0.3142857142857143 0.05714285714285714 0.14285714285714285
713 0.2857142857142857 0.05714285714285714 0.14285714285714285
714 0.2857142857142857 0.05714285714285714 0.14285714285714285
715 0.2857142857142857 0.05714285714285714 0.14285714285714285
716 0.2571428571428571 0.05714285714285714 0.17142857142857143
717 0.2571428571428571 0.08571428571428572 0.17142857142857143
718 0.2571428571428571 0.05714285714285714 0.17142857142857143
719 0.2857142857142857 0.05714285714285714 0.2
720 0.2571428571428571 0.05714285714285714 0.17142857142857143
721 0.2571428571428571 0.05714285714285714 0.17142857142857143
722 0.2571428571428571 0.08571428571428572 0.17142857142857143
723 0.2571428571428571 0.08571428571428572 0.2
724 0.2571428571428571 0.08571428571428572 0.17142857142857143
725 0.2571428571428571 0.08571428571428572 0.17142857142857143
726 0.2571428571428571 0.11428571428571428 0.17142857142857143
727 0.2571428571428571 0.11428571428571428 0.17142857142857143
728 0.2571428571428571 0.11428571428571428 0.14285714285714285
729 0.2571428571428571 0.08571428571428572 0.14285714285714285
730 0.2857142857142857 0.11428571428571428 0.14285714285714285
731 0.2857142857142857 0.11428571428571428 0.14285714285714285
732 0.3142857142857143 0.11428571428571428 0.14285714285714285
733 0.3142857142857143 0.11428571428571428 0.11428571428571428
734 0.3142857142857143 0.11428571428571428 0.11428571428571428
735 0.34285714285714286 0.11428571428571428 0.11428571428571428
736 0.34285714285714286 0.11428571428571428 0.11428571428571428
737 0.34285714285714286 0.11428571428571428 0.08571428571428572
738 0.3142857142857143 0.11428571428571428 0.08571428571428572
739 0.3142857142857143 0.14285714285714285 0.08571428571428572
740 0.3142857142857143 0.14285714285714285 0.08571428571428572
741 0.3142857142857143 0.14285714285714285 0.08571428571428572
742 0.2571428571428571 0.11428571428571428 0.08571428571428572
743 0.2571428571428571 0.11428571428571428 0.08571428571428572
744 0.2571428571428571 0.11428571428571428 0.11428571428571428
745 0.2571428571428571 0.11428571428571428 0.08571428571428572
746 0.2571428571428571 0.11428571428571428 0.08571428571428572
747 0.2571428571428571 0.08571428571428572 0.08571428571428572
748 0.2571428571428571 0.11428571428571428 0.05714285714285714
749 0.2571428571428571 0.11428571428571428 0.08571428571428572
750 0.2571428571428571 0.11428571428571428 0.08571428571428572
751 0.22857142857142856 0.08571428571428572 0.08571428571428572
752 0.22857142857142856 0.08571428571428572 0.08571428571428572
753 0.22857142857142856 0.11428571428571428 0.08571428571428572
754 0.22857142857142856 0.11428571428571428 0.08571428571428572
755 0.2571428571428571 0.11428571428571428 0.08571428571428572
756 0.2571428571428571 0.11428571428571428 0.11428571428571428
757 0.22857142857142856 0.08571428571428572 0.11428571428571428
758 0.2571428571428571 0.08571428571428572 0.11428571428571428
759 0.2571428571428571 0.08571428571428572 0.11428571428571428
760 0.2857142857142857 0.11428571428571428 0.11428571428571428
761 0.2857142857142857 0.11428571428571428 0.11428571428571428
762 0.2571428571428571 0.08571428571428572 0.14285714285714285
763 0.22857142857142856 0.08571428571428572 0.14285714285714285
764 0.22857142857142856 0.08571428571428572 0.14285714285714285
765 0.22857142857142856 0.08571428571428572 0.14285714285714285
766 0.22857142857142856 0.08571428571428572 0.11428571428571428
767 0.22857142857142856 0.08571428571428572 0.11428571428571428
768 0.2 0.08571428571428572 0.11428571428571428
769 0.2 0.08571428571428572 0.11428571428571428
770 0.2 0.08571428571428572 0.11428571428571428
771 0.2 0.11428571428571428 0.08571428571428572
772 0.17142857142857143 0.11428571428571428 0.08571428571428572
773 0.17142857142857143 0.11428571428571428 0.05714285714285714
774 0.17142857142857143 0.08571428571428572 0.08571428571428572
775 0.17142857142857143 0.11428571428571428 0.08571428571428572
776 0.17142857142857143 0.11428571428571428 0.08571428571428572
777 0.17142857142857143 0.11428571428571428 0.08571428571428572
778 0.17142857142857143 0.11428571428571428 0.08571428571428572
779 0.17142857142857143 0.11428571428571428 0.08571428571428572
780 0.2 0.11428571428571428 0.05714285714285714
781 0.2 0.11428571428571428 0.05714285714285714
782 0.2 0.14285714285714285 0.05714285714285714
783 0.2571428571428571 0.14285714285714285 0.05714285714285714
784 0.2571428571428571 0.14285714285714285 0.05714285714285714
785 0.2571428571428571 0.11428571428571428 0.05714285714285714
786 0.2571428571428571 0.11428571428571428 0.05714285714285714
787 0.2571428571428571 0.14285714285714285 0.05714285714285714
788 0.22857142857142856 0.14285714285714285 0.05714285714285714
789 0.22857142857142856 0.14285714285714285 0.05714285714285714
790 0.22857142857142856 0.17142857142857143 0.05714285714285714
791 0.2 0.17142857142857143 0.05714285714285714
792 0.17142857142857143 0.17142857142857143 0.05714285714285714
793 0.17142857142857143 0.17142857142857143 0.05714285714285714
794 0.17142857142857143 0.2 0.08571428571428572
795 0.17142857142857143 0.2 0.08571428571428572
796 0.17142857142857143 0.17142857142857143 0.08571428571428572
797 0.17142857142857143 0.17142857142857143 0.08571428571428572
798 0.17142857142857143 0.17142857142857143 0.08571428571428572
799 0.17142857142857143 0.2 0.05714285714285714
800 0.17142857142857143 0.17142857142857143 0.05714285714285714
801 0.17142857142857143 0.17142857142857143 0.08571428571428572
802 0.17142857142857143 0.17142857142857143 0.08571428571428572
803 0.17142857142857143 0.2 0.11428571428571428
804 0.17142857142857143 0.17142857142857143 0.11428571428571428
805 0.17142857142857143 0.2 0.11428571428571428
806 0.2 0.2 0.11428571428571428
807 0.17142857142857143 0.22857142857142856 0.14285714285714285
808 0.2 0.2 0.14285714285714285
809 0.2 0.2 0.14285714285714285
810 0.2 0.2 0.14285714285714285
811 0.2 0.2 0.14285714285714285
812 0.2 0.2 0.14285714285714285
813 0.17142857142857143 0.2 0.11428571428571428
814 0.17142857142857143 0.2 0.11428571428571428
815 0.14285714285714285 0.22857142857142856 0.11428571428571428
816 0.14285714285714285 0.2 0.11428571428571428
817 0.14285714285714285 0.2 0.14285714285714285
818 0.17142857142857143 0.2 0.14285714285714285
819 0.17142857142857143 0.22857142857142856 0.14285714285714285
820 0.17142857142857143 0.2 0.14285714285714285
821 0.17142857142857143 0.2 0.11428571428571428
822 0.2 0.2 0.11428571428571428
823 0.2 0.22857142857142856 0.11428571428571428
824 0.2 0.2 0.08571428571428572
825 0.2 0.2 0.11428571428571428
826 0.2 0.2 0.11428571428571428
827 0.22857142857142856 0.2 0.11428571428571428
828 0.22857142857142856 0.2 0.14285714285714285
829 0.22857142857142856 0.2 0.14285714285714285
830 0.22857142857142856 0.2 0.14285714285714285
831 0.2857142857142857 0.2 0.17142857142857143
832 0.2857142857142857 0.17142857142857143 0.17142857142857143
833 0.2857142857142857 0.14285714285714285 0.14285714285714285
834 0.2857142857142857 0.14285714285714285 0.14285714285714285
835 0.3142857142857143 0.14285714285714285 0.17142857142857143
836 0.2857142857142857 0.14285714285714285 0.17142857142857143
837 0.2857142857142857 0.11428571428571428 0.17142857142857143
838 0.2857142857142857 0.14285714285714285 0.17142857142857143
839 0.2857142857142857 0.14285714285714285 0.2
840 0.2857142857142857 0.14285714285714285 0.2
841 0.2857142857142857 0.11428571428571428 0.2
842 0.2857142857142857 0.11428571428571428 0.22857142857142856
843 0.2857142857142857 0.11428571428571428 0.2
844 0.2857142857142857 0.11428571428571428 0.2
845 0.2857142857142857 0.11428571428571428 0.22857142857142856
846 0.2857142857142857 0.11428571428571428 0.22857142857142856
847 0.2857142857142857 0.11428571428571428 0.22857142857142856
848 0.3142857142857143 0.11428571428571428 0.2571428571428571
849 0.3142857142857143 0.08571428571428572 0.22857142857142856
850 0.3142857142857143 0.08571428571428572 0.22857142857142856
851 0.3142857142857143 0.08571428571428572 0.22857142857142856
852 0.34285714285714286 0.08571428571428572 0.22857142857142856
853 0.34285714285714286 0.05714285714285714 0.2
854 0.34285714285714286 0.05714285714285714 0.2
855 0.34285714285714286 0.05714285714285714 0.2
856 0.4 0.08571428571428572 0.17142857142857143
857 0.4 0.08571428571428572 0.14285714285714285
858 0.42857142857142855 0.08571428571428572 0.14285714285714285
859 0.42857142857142855 0.08571428571428572 0.11428571428571428
860 0.42857142857142855 0.11428571428571428 0.11428571428571428
861 0.42857142857142855 0.11428571428571428 0.14285714285714285
862 0.4 0.11428571428571428 0.14285714285714285
863 0.42857142857142855 0.11428571428571428 0.14285714285714285
864 0.42857142857142855 0.08571428571428572 0.14285714285714285
865 0.42857142857142855 0.08571428571428572 0.11428571428571428
866 0.4 0.08571428571428572 0.14285714285714285
867 0.4 0.08571428571428572 0.11428571428571428
868 0.4 0.08571428571428572 0.11428571428571428
869 0.4 0.08571428571428572 0.11428571428571428
870 0.4 0.08571428571428572 0.08571428571428572
871 0.4 0.05714285714285714 0.11428571428571428
872 0.4 0.05714285714285714 0.11428571428571428
873 0.4 0.05714285714285714 0.11428571428571428
874 0.4 0.05714285714285714 0.11428571428571428
875 0.42857142857142855 0.05714285714285714 0.11428571428571428
876 0.42857142857142855 0.05714285714285714 0.11428571428571428
877 0.4 0.05714285714285714 0.11428571428571428
878 0.4 0.05714285714285714 0.11428571428571428
879 0.4 0.05714285714285714 0.11428571428571428
880 0.4 0.05714285714285714 0.11428571428571428
881 0.42857142857142855 0.05714285714285714 0.14285714285714285
882 0.4 0.02857142857142857 0.14285714285714285
883 0.4 0.05714285714285714 0.14285714285714285
884 0.4 0.05714285714285714 0.14285714285714285
885 0.42857142857142855 0.05714285714285714 0.14285714285714285
886 0.4 0.02857142857142857 0.14285714285714285
887 0.37142857142857144 0.02857142857142857 0.14285714285714285
888 0.37142857142857144 0.02857142857142857 0.14285714285714285
889 0.34285714285714286 0.02857142857142857 0.14285714285714285
890 0.34285714285714286 0.02857142857142857 0.17142857142857143
891 0.34285714285714286 0.02857142857142857 0.17142857142857143
892 0.3142857142857143 0.02857142857142857 0.14285714285714285
893 0.2857142857142857 0.02857142857142857 0.14285714285714285
894 0.2857142857142857 0.02857142857142857 0.14285714285714285
895 0.2857142857142857 0.02857142857142857 0.14285714285714285
896 0.2857142857142857 0.02857142857142857 0.11428571428571428
897 0.2857142857142857 0.02857142857142857 0.11428571428571428
898 0.2857142857142857 0.02857142857142857 0.11428571428571428
899 0.2857142857142857 0.02857142857142857 0.14285714285714285
900 0.2857142857142857 0.02857142857142857 0.11428571428571428
901 0.2571428571428571 0.02857142857142857 0.11428571428571428
902 0.2571428571428571 0.02857142857142857 0.11428571428571428
903 0.2571428571428571 0.02857142857142857 0.11428571428571428
904 0.2571428571428571 0.02857142857142857 0.14285714285714285
905 0.2571428571428571 0.02857142857142857 0.11428571428571428
906 0.2857142857142857 0.02857142857142857 0.11428571428571428
907 0.2571428571428571 0.02857142857142857 0.11428571428571428
908 0.2571428571428571 0.02857142857142857 0.14285714285714285
909 0.2857142857142857 0.0 0.14285714285714285
910 0.2857142857142857 0.0 0.14285714285714285
911 0.2857142857142857 0.0 0.17142857142857143
912 0.2857142857142857 0.0 0.17142857142857143
913 0.2857142857142857 0.0 0.17142857142857143
914 0.22857142857142856 0.0 0.17142857142857143
915 0.2571428571428571 0.0 0.2
916 0.2571428571428571 0.0 0.17142857142857143
917 0.2571428571428571 0.0 0.2
918 0.2571428571428571 0.0 0.2
919 0.22857142857142856 0.0 0.2
920 0.22857142857142856 0.0 0.22857142857142856
921 0.22857142857142856 0.0 0.22857142857142856
922 0.22857142857142856 0.0 0.22857142857142856
923 0.22857142857142856 0.02857142857142857 0.22857142857142856
924 0.22857142857142856 0.02857142857142857 0.2
925 0.22857142857142856 0.02857142857142857 0.2
926 0.22857142857142856 0.02857142857142857 0.2
927 0.22857142857142856 0.05714285714285714 0.2
928 0.22857142857142856 0.05714285714285714 0.22857142857142856
929 0.22857142857142856 0.05714285714285714 0.2
930 0.22857142857142856 0.05714285714285714 0.2
931 0.22857142857142856 0.05714285714285714 0.2
932 0.22857142857142856 0.05714285714285714 0.2
933 0.22857142857142856 0.05714285714285714 0.2
934 0.2571428571428571 0.05714285714285714 0.2
935 0.2571428571428571 0.05714285714285714 0.22857142857142856
936 0.2571428571428571 0.05714285714285714 0.17142857142857143
937 0.2571428571428571 0.05714285714285714 0.17142857142857143
938 0.2857142857142857 0.05714285714285714 0.2
939 0.2571428571428571 0.05714285714285714 0.17142857142857143
940 0.2571428571428571 0.05714285714285714 0.2
941 0.2571428571428571 0.05714285714285714 0.2
942 0.2571428571428571 0.05714285714285714 0.17142857142857143
943 0.22857142857142856 0.05714285714285714 0.2
944 0.22857142857142856 0.05714285714285714 0.2
945 0.22857142857142856 0.08571428571428572 0.17142857142857143
946 0.22857142857142856 0.08571428571428572 0.17142857142857143
947 0.22857142857142856 0.08571428571428572 0.17142857142857143
948 0.22857142857142856 0.08571428571428572 0.2
949 0.2 0.05714285714285714 0.2
950 0.22857142857142856 0.05714285714285714 0.2
951 0.22857142857142856 0.05714285714285714 0.2
952 0.22857142857142856 0.02857142857142857 0.2
953 0.22857142857142856 0.02857142857142857 0.2
954 0.22857142857142856 0.02857142857142857 0.2
955 0.22857142857142856 0.02857142857142857 0.22857142857142856
956 0.2571428571428571 0.02857142857142857 0.22857142857142856
957 0.2571428571428571 0.02857142857142857 0.2
958 0.2857142857142857 0.02857142857142857 0.2
959 0.2857142857142857 0.02857142857142857 0.22857142857142856
960 0.2857142857142857 0.02857142857142857 0.2571428571428571
961 0.2857142857142857 0.02857142857142857 0.22857142857142856
962 0.2857142857142857 0.02857142857142857 0.22857142857142856
963 0.2571428571428571 0.02857142857142857 0.2571428571428571
964 0.2857142857142857 0.02857142857142857 0.2
965 0.2857142857142857 0.02857142857142857 0.2
966 0.2857142857142857 0.02857142857142857 0.22857142857142856
967 0.2571428571428571 0.02857142857142857 0.22857142857142856
968 0.2571428571428571 0.02857142857142857 0.2
969 0.2571428571428571 0.0 0.2
970 0.22857142857142856 0.0 0.22857142857142856
971 0.22857142857142856 0.0 0.22857142857142856
972 0.22857142857142856 0.0 0.22857142857142856
973 0.22857142857142856 0.0 0.22857142857142856
974 0.2 0.0 0.22857142857142856
975 0.2 0.0 0.22857142857142856
976 0.2 0.0 0.22857142857142856
977 0.2 0.0 0.2
978 0.2 0.0 0.2
979 0.22857142857142856 0.0 0.22857142857142856
980 0.22857142857142856 0.0 0.2
981 0.2571428571428571 0.02857142857142857 0.2
982 0.2571428571428571 0.02857142857142857 0.2
983 0.2857142857142857 0.02857142857142857 0.17142857142857143
984 0.3142857142857143 0.02857142857142857 0.17142857142857143
985 0.3142857142857143 0.02857142857142857 0.2
986 0.3142857142857143 0.02857142857142857 0.17142857142857143
987 0.3142857142857143 0.02857142857142857 0.14285714285714285
988 0.3142857142857143 0.02857142857142857 0.17142857142857143
989 0.2857142857142857 0.02857142857142857 0.17142857142857143
990 0.2857142857142857 0.02857142857142857 0.17142857142857143
991 0.2857142857142857 0.02857142857142857 0.14285714285714285
992 0.2571428571428571 0.05714285714285714 0.17142857142857143
993 0.2571428571428571 0.05714285714285714 0.17142857142857143
994 0.2571428571428571 0.05714285714285714 0.17142857142857143
995 0.2571428571428571 0.05714285714285714 0.14285714285714285
996 0.2571428571428571 0.05714285714285714 0.14285714285714285
997 0.2571428571428571 0.08571428571428572 0.14285714285714285
998 0.2571428571428571 0.08571428571428572 0.14285714285714285
999 0.2571428571428571 0.08571428571428572 0.11428571428571428
1000 0.2571428571428571 0.08571428571428572 0.11428571428571428
1001 0.2571428571428571 0.08571428571428572 0.11428571428571428
1002 0.2857142857142857 0.08571428571428572 0.11428571428571428
1003 0.2857142857142857 0.08571428571428572 0.11428571428571428
1004 0.3142857142857143 0.08571428571428572 0.08571428571428572
1005 0.3142857142857143 0.05714285714285714 0.08571428571428572
1006 0.3142857142857143 0.05714285714285714 0.11428571428571428
1007 0.34285714285714286 0.05714285714285714 0.11428571428571428
1008 0.34285714285714286 0.05714285714285714 0.11428571428571428
1009 0.37142857142857144 0.05714285714285714 0.14285714285714285
1010 0.34285714285714286 0.05714285714285714 0.14285714285714285
1011 0.34285714285714286 0.05714285714285714 0.11428571428571428
1012 0.3142857142857143 0.05714285714285714 0.11428571428571428
1013 0.3142857142857143 0.05714285714285714 0.11428571428571428
1014 0.3142857142857143 0.05714285714285714 0.11428571428571428
1015 0.2571428571428571 0.05714285714285714 0.08571428571428572
1016 0.2571428571428571 0.02857142857142857 0.08571428571428572
1017 0.2571428571428571 0.02857142857142857 0.05714285714285714
1018 0.2571428571428571 0.02857142857142857 0.05714285714285714
1019 0.2571428571428571 0.02857142857142857 0.05714285714285714
1020 0.2571428571428571 0.02857142857142857 0.05714285714285714
1021 0.2571428571428571 0.02857142857142857 0.08571428571428572
1022 0.2857142857142857 0.02857142857142857 0.08571428571428572
1023 0.2857142857142857 0.02857142857142857 0.08571428571428572
1024 0.2857142857142857 0.02857142857142857 0.08571428571428572
1025 0.2857142857142857 0.05714285714285714 0.08571428571428572
1026 0.2857142857142857 0.05714285714285714 0.11428571428571428
1027 0.2857142857142857 0.05714285714285714 0.11428571428571428
1028 0.2857142857142857 0.05714285714285714 0.11428571428571428
1029 0.2857142857142857 0.05714285714285714 0.11428571428571428
1030 0.2857142857142857 0.05714285714285714 0.14285714285714285
1031 0.34285714285714286 0.08571428571428572 0.11428571428571428
1032 0.34285714285714286 0.08571428571428572 0.11428571428571428
1033 0.34285714285714286 0.08571428571428572 0.11428571428571428
