timeStep velocity-PID25 density-PID25 velocity-PID27 density-PID27 velocity-PID29 density-PID29
291 0.9106032740949445 0.22857142857142856 1.0000000000000118 0.08571428571428572 0.9999904239390934 0.17142857142857143
292 0.9811308450092623 0.22857142857142856 1.0000000000000178 0.05714285714285714 1.0000000000000238 0.17142857142857143
293 0.9834206392809937 0.22857142857142856 1.0000000000000178 0.05714285714285714 1.000000000000006 0.17142857142857143
294 0.974709609263961 0.22857142857142856 1.0000000000000178 0.05714285714285714 0.9995963258511235 0.17142857142857143
295 0.9700121008446262 0.22857142857142856 1.0 0.02857142857142857 1.0000000000000127 0.17142857142857143
296 0.9822089927196531 0.22857142857142856 1.0 0.02857142857142857 0.9996020053146925 0.14285714285714285
297 0.9255221903903403 0.22857142857142856 0.9685582140698099 0.05714285714285714 1.000000000000007 0.14285714285714285
298 0.838861322620805 0.22857142857142856 0.9999999999999971 0.05714285714285714 0.9998038951300199 0.14285714285714285
299 0.9077336005903365 0.22857142857142856 0.9789993531604433 0.05714285714285714 1.0000000000000062 0.14285714285714285
300 0.9834206392810013 0.22857142857142856 0.9999999999999822 0.05714285714285714 0.9999862692427948 0.14285714285714285
301 0.9926060423627994 0.22857142857142856 1.0 0.05714285714285714 0.9999977888744723 0.14285714285714285
302 0.999999999999996 0.2571428571428571 1.0 0.05714285714285714 0.9999999999999907 0.11428571428571428
303 0.9948395357137891 0.2571428571428571 0.9999999999999822 0.05714285714285714 0.9999967427662169 0.11428571428571428
304 0.9935466853867457 0.2571428571428571 0.9999999999999822 0.05714285714285714 1.0000000000000266 0.11428571428571428
305 0.9632999638867716 0.2857142857142857 0.9654217125425693 0.05714285714285714 0.9999999999999911 0.11428571428571428
306 0.956796132087024 0.3142857142857143 0.946982881460595 0.05714285714285714 0.9858377608037349 0.08571428571428572
307 0.9024930835538335 0.3142857142857143 0.9242856189707533 0.05714285714285714 0.9839905460776895 0.08571428571428572
308 0.855934939774542 0.3142857142857143 1.0 0.05714285714285714 0.9973880881543505 0.08571428571428572
309 0.8474599544869319 0.2857142857142857 1.0 0.05714285714285714 0.9992201400605251 0.08571428571428572
310 0.7802218218522936 0.2857142857142857 1.0 0.05714285714285714 1.0000000000000167 0.05714285714285714
311 0.7562911420394383 0.2857142857142857 1.0 0.05714285714285714 0.9999472478975422 0.02857142857142857
312 0.8580254282918838 0.2571428571428571 1.0 0.05714285714285714 0.9993365207320699 0.05714285714285714
313 0.8689214970006712 0.2571428571428571 1.0 0.05714285714285714 1.0 0.05714285714285714
314 0.942082920307957 0.2571428571428571 1.0 0.05714285714285714 0.9999999999999822 0.05714285714285714
315 0.992491587341658 0.2857142857142857 1.0 0.05714285714285714 1.0000000000000355 0.02857142857142857
316 0.9722574794193074 0.2857142857142857 1.0 0.05714285714285714 0.9999999999999645 0.02857142857142857
317 0.9320266012716518 0.2571428571428571 0.9820890930165732 0.08571428571428572 0.9997100540101826 0.02857142857142857
318 0.947708622647928 0.2857142857142857 0.9919547214014567 0.08571428571428572 1.0000000000000098 0.02857142857142857
319 0.918326442416381 0.2857142857142857 1.0 0.08571428571428572 0.9995850518670703 0.02857142857142857
320 0.8470942195363532 0.2857142857142857 1.0 0.08571428571428572 1.0000000000000355 0.02857142857142857
321 0.8608921108624742 0.2857142857142857 1.0 0.08571428571428572 1.0 0.02857142857142857
322 0.8968762085989234 0.2857142857142857 0.958676551642522 0.08571428571428572 0.9999999999999645 0.02857142857142857
323 0.8347481324553045 0.2857142857142857 0.9999999999999881 0.08571428571428572 1.0000000000000178 0.05714285714285714
324 0.8668417612486488 0.2857142857142857 1.0 0.08571428571428572 0.9999999999999822 0.05714285714285714
325 0.9204913388442509 0.2857142857142857 1.0 0.08571428571428572 0.9880129668277515 0.11428571428571428
326 0.9307334643202736 0.2857142857142857 0.9471105420870919 0.11428571428571428 1.0 0.11428571428571428
327 0.9775071738830834 0.2571428571428571 0.9493789234188925 0.11428571428571428 0.9871347847678518 0.11428571428571428
328 0.962358274530988 0.2571428571428571 0.9995697114894452 0.11428571428571428 0.9809698831278368 0.11428571428571428
329 0.9482330693167231 0.2571428571428571 1.0 0.11428571428571428 0.9908188083052872 0.14285714285714285
330 0.8976007926274965 0.2857142857142857 0.9999999999999911 0.11428571428571428 0.9934869099845741 0.14285714285714285
331 0.9226305986014568 0.2571428571428571 0.977957926612689 0.11428571428571428 0.9954829440241741 0.14285714285714285
332 0.9785221442567755 0.2857142857142857 1.0000000000000073 0.11428571428571428 0.9999898925265202 0.14285714285714285
333 0.9796597406091635 0.2857142857142857 0.9970072638987789 0.14285714285714285 0.9999077329976294 0.14285714285714285
334 0.9909870505057711 0.2857142857142857 0.997132435511816 0.14285714285714285 0.9997833094300841 0.14285714285714285
335 0.8944797685585902 0.2857142857142857 0.9574313686263997 0.17142857142857143 1.0 0.14285714285714285
336 0.869350152015993 0.2571428571428571 0.9807606586535361 0.17142857142857143 0.9979082600244074 0.14285714285714285
337 0.8209731279010417 0.2571428571428571 0.9871545591670836 0.17142857142857143 0.9999999999999934 0.11428571428571428
338 0.7314851716368964 0.2571428571428571 0.9891145197937242 0.17142857142857143 0.9982050196676464 0.11428571428571428
339 0.8581820585769124 0.2571428571428571 0.9691422134780365 0.2 0.9989223835050995 0.11428571428571428
340 0.9468618378179168 0.2857142857142857 0.9886746467073458 0.2 0.989105327839678 0.11428571428571428
341 0.9298438012738648 0.2857142857142857 0.9977888368552323 0.2 0.9923128185366157 0.11428571428571428
342 0.9411828820544039 0.2571428571428571 0.9839863631299784 0.17142857142857143 1.0000000000000087 0.11428571428571428
343 0.9146901841847647 0.2571428571428571 0.9830485295070356 0.17142857142857143 0.9996331595941199 0.11428571428571428
344 0.9089444390313248 0.2571428571428571 0.9891258914935719 0.17142857142857143 0.9999999999999911 0.11428571428571428
345 0.9157578496828747 0.2571428571428571 0.9915510331157056 0.17142857142857143 0.9997714565681204 0.14285714285714285
346 0.9443996746672977 0.2571428571428571 0.9985683490632337 0.14285714285714285 0.9999442487251867 0.14285714285714285
347 0.9711209098360434 0.2571428571428571 0.9941176416912878 0.14285714285714285 0.9996651370204103 0.11428571428571428
348 0.9878931494559874 0.2571428571428571 1.0000000000000013 0.14285714285714285 0.9998080395552268 0.14285714285714285
349 0.9258834073926511 0.2571428571428571 0.9884478086366357 0.17142857142857143 0.9998849271539456 0.14285714285714285
350 0.8375330710272881 0.2571428571428571 0.9967538026811175 0.17142857142857143 0.9998291186782046 0.11428571428571428
351 0.7288773443630716 0.2571428571428571 0.9962726879268645 0.17142857142857143 0.999999999999997 0.08571428571428572
352 0.7254938992081235 0.2571428571428571 0.9999999999999998 0.14285714285714285 0.9999999356846984 0.08571428571428572
353 0.836680432919485 0.2571428571428571 0.9978386473499956 0.14285714285714285 1.0000000000000118 0.08571428571428572
354 0.8552158351452199 0.2571428571428571 1.0000000000000118 0.14285714285714285 1.0 0.08571428571428572
355 0.8319737942550601 0.2857142857142857 0.994128764596454 0.17142857142857143 1.0 0.08571428571428572
356 0.8965866062163845 0.2857142857142857 1.0000000000000182 0.14285714285714285 1.0 0.08571428571428572
357 0.9253534889743881 0.2857142857142857 0.9993608835264232 0.14285714285714285 1.0 0.11428571428571428
358 0.9456628462378046 0.3142857142857143 1.0000000000000178 0.11428571428571428 1.0 0.11428571428571428
359 0.9616000852668801 0.2857142857142857 0.9848108241044397 0.14285714285714285 0.9995233897058948 0.11428571428571428
360 0.9020913392525917 0.3142857142857143 1.000000000000004 0.11428571428571428 0.999241654673894 0.11428571428571428
361 0.949151236307602 0.3142857142857143 0.992608181324331 0.11428571428571428 0.9999999999999858 0.14285714285714285
362 0.8988368859006765 0.3142857142857143 1.0 0.11428571428571428 0.9999999999999929 0.14285714285714285
363 0.8797378163439845 0.2857142857142857 1.0 0.08571428571428572 1.0000000000000142 0.14285714285714285
364 0.9569012598441973 0.2857142857142857 0.9999824720818017 0.08571428571428572 0.9997460394263497 0.14285714285714285
365 0.967939417235921 0.2857142857142857 0.9999932532044635 0.08571428571428572 0.9999999999999876 0.14285714285714285
366 0.9836754588435366 0.2857142857142857 1.0000000000000118 0.08571428571428572 0.9998995301895468 0.14285714285714285
367 0.9378288164933759 0.2857142857142857 1.0000000000000118 0.08571428571428572 0.999957793338045 0.14285714285714285
368 0.9644340325379065 0.2571428571428571 1.0000000000000238 0.08571428571428572 0.9930373128991982 0.17142857142857143
369 0.9657567988103596 0.2571428571428571 1.0 0.08571428571428572 0.9903143546918409 0.14285714285714285
370 0.9783074873040525 0.2571428571428571 1.0 0.08571428571428572 0.9941257538544471 0.14285714285714285
371 0.9439721368620808 0.22857142857142856 1.0 0.08571428571428572 0.997161317727567 0.17142857142857143
372 0.9341498671875473 0.22857142857142856 0.9630526575644729 0.11428571428571428 0.9999999999999881 0.17142857142857143
373 0.9582752689834753 0.22857142857142856 1.000000000000003 0.11428571428571428 0.9999960598434467 0.14285714285714285
374 0.8324210200779122 0.2 0.9970603537975182 0.08571428571428572 0.9999999999999958 0.14285714285714285
375 0.688635962236848 0.2 1.0 0.08571428571428572 0.9989187474084803 0.17142857142857143
376 0.813999254674511 0.2 1.0 0.08571428571428572 0.9994792714445824 0.17142857142857143
377 0.9117308827979886 0.2 0.9382138142924388 0.11428571428571428 1.0 0.17142857142857143
378 0.9008835841751783 0.22857142857142856 0.9734914407303015 0.11428571428571428 1.0 0.14285714285714285
379 0.9184420897179251 0.22857142857142856 0.9709132538221352 0.08571428571428572 0.9999999999999941 0.17142857142857143
380 0.9375749384319739 0.22857142857142856 1.0000000000000238 0.08571428571428572 1.0000000000000118 0.17142857142857143
381 0.9000746373487418 0.22857142857142856 1.0000000000000118 0.08571428571428572 0.9994513131701782 0.17142857142857143
382 0.954929973076325 0.2571428571428571 1.0000000000000118 0.08571428571428572 0.9999999999999871 0.17142857142857143
383 0.9775314600992936 0.22857142857142856 1.0000000000000178 0.05714285714285714 1.0 0.14285714285714285
384 0.9714143181866067 0.22857142857142856 1.0000000000000178 0.05714285714285714 1.000000000000007 0.14285714285714285
385 0.9324617704635098 0.2 1.0000000000000178 0.05714285714285714 0.9999999999999858 0.14285714285714285
386 0.9306357876300837 0.2 1.0000000000000355 0.05714285714285714 1.0 0.14285714285714285
387 0.9141180137698278 0.2 1.0000000000000178 0.05714285714285714 1.0000000000000142 0.14285714285714285
388 0.8501474590697595 0.2 1.0000000000000178 0.05714285714285714 1.0 0.14285714285714285
389 0.9176744636395149 0.2 0.9437911692952236 0.08571428571428572 0.9999999999999881 0.17142857142857143
390 0.8867717499645389 0.22857142857142856 0.96465525430706 0.08571428571428572 1.000000000000006 0.17142857142857143
391 0.9105186176067003 0.22857142857142856 0.9898251601000307 0.08571428571428572 1.000000000000006 0.17142857142857143
392 0.9934183081530595 0.22857142857142856 1.0000000000000238 0.08571428571428572 1.0 0.2
393 0.9991646572633829 0.2 1.0000000000000238 0.08571428571428572 1.0 0.2
394 0.999974909509016 0.17142857142857143 1.0000000000000355 0.08571428571428572 1.000000000000006 0.17142857142857143
395 0.9865912469893537 0.17142857142857143 0.9769927338836593 0.11428571428571428 0.9999999999999881 0.17142857142857143
396 0.9818856804056978 0.17142857142857143 0.982533623172817 0.11428571428571428 0.9999330251420497 0.14285714285714285
397 0.9941891383650899 0.17142857142857143 1.0000000000000473 0.08571428571428572 0.9999788957199165 0.17142857142857143
398 0.9790700801582376 0.17142857142857143 1.0000000000000355 0.08571428571428572 1.0000000000000087 0.17142857142857143
399 0.9813261518980118 0.17142857142857143 1.0000000000000238 0.08571428571428572 0.9960752429345339 0.14285714285714285
400 0.9880787496028237 0.17142857142857143 1.0000000000000238 0.08571428571428572 0.9963389692970942 0.14285714285714285
401 0.9835993026939084 0.17142857142857143 1.0000000000000238 0.08571428571428572 0.9986092039102991 0.14285714285714285
402 0.9773970248602133 0.17142857142857143 1.0000000000000355 0.05714285714285714 0.9987619058475936 0.14285714285714285
403 0.9877671746592341 0.2 1.0000000000000178 0.05714285714285714 1.0000000000000053 0.14285714285714285
404 0.9988753859076028 0.2 1.0000000000000178 0.05714285714285714 0.9979081003722886 0.14285714285714285
405 0.9934168061221437 0.22857142857142856 1.0000000000000178 0.05714285714285714 1.0000000000000178 0.11428571428571428
406 0.9800403203032902 0.22857142857142856 1.0000000000000178 0.05714285714285714 1.0000000000000089 0.11428571428571428
407 0.9864267349174208 0.22857142857142856 1.0000000000000178 0.05714285714285714 0.9999999999999858 0.14285714285714285
408 0.8861175093656911 0.2 0.9599541239779611 0.08571428571428572 1.000000000000007 0.14285714285714285
409 0.789278254371164 0.2 1.0000000000000135 0.08571428571428572 0.9976737814163332 0.14285714285714285
410 0.7391315695136843 0.2 0.9860103943747789 0.08571428571428572 0.9962346768180546 0.14285714285714285
411 0.7986049156819803 0.22857142857142856 1.0000000000000238 0.08571428571428572 0.9999999999999858 0.14285714285714285
412 0.8984442338606234 0.22857142857142856 0.9596316060267259 0.11428571428571428 1.0 0.11428571428571428
413 0.8816204661298522 0.17142857142857143 1.0000000000000089 0.11428571428571428 1.000000000000007 0.14285714285714285
414 0.9191323386291099 0.17142857142857143 1.0000000000000089 0.11428571428571428 0.9999999999999929 0.14285714285714285
415 0.9587211484829766 0.17142857142857143 1.0 0.08571428571428572 0.9991845342649025 0.14285714285714285
416 0.9508923246715583 0.17142857142857143 0.999977713379879 0.08571428571428572 1.000000000000006 0.17142857142857143
417 0.9910529291376831 0.17142857142857143 0.9672345115395915 0.11428571428571428 0.9996247169179838 0.14285714285714285
418 1.000000000000006 0.17142857142857143 1.0000000000000062 0.08571428571428572 1.000000000000007 0.14285714285714285
419 1.0000000000000029 0.17142857142857143 0.9544317441350371 0.08571428571428572 0.9999999999999858 0.14285714285714285
420 0.9866385785554911 0.17142857142857143 1.0000000000000064 0.08571428571428572 0.9999999999999929 0.14285714285714285
421 0.8879812549216727 0.17142857142857143 0.9594349291746341 0.11428571428571428 1.0000000000000118 0.17142857142857143
422 0.7886366918427758 0.17142857142857143 0.9787123047520714 0.11428571428571428 1.000000000000007 0.14285714285714285
423 0.7685148031887862 0.17142857142857143 0.9912795347122546 0.11428571428571428 0.9985997047977218 0.14285714285714285
424 0.7536300531008124 0.17142857142857143 0.9960081159791422 0.11428571428571428 0.99819393729943 0.14285714285714285
425 0.7605482404532761 0.2 1.0000000000000089 0.11428571428571428 0.9914430251921802 0.17142857142857143
426 0.8681469833896415 0.2 0.9995783024020812 0.11428571428571428 0.9916850722417329 0.17142857142857143
427 0.9447772469492737 0.2 0.9952504446808754 0.11428571428571428 0.9999999999999881 0.17142857142857143
428 0.8710622619056948 0.2 0.9955021543868356 0.11428571428571428 0.9999999999999941 0.17142857142857143
429 0.8143320281456068 0.22857142857142856 0.9997619556228093 0.11428571428571428 1.000000000000005 0.2
430 0.9383001642412585 0.2571428571428571 0.994796756047025 0.11428571428571428 1.0000000000000102 0.2
431 0.8940338189228815 0.2857142857142857 0.9635169791509577 0.14285714285714285 0.9999999999999848 0.2
432 0.8305422352082747 0.2857142857142857 0.9809013104165116 0.14285714285714285 0.999926205666431 0.2
433 0.900772383385321 0.2857142857142857 0.9925064330994644 0.14285714285714285 1.000000000000004 0.2
434 0.9411900220925989 0.2857142857142857 0.9914105419921949 0.14285714285714285 0.9999334014048279 0.17142857142857143
435 0.9931864422985777 0.2571428571428571 0.9847759065022699 0.14285714285714285 0.9894560283059661 0.2
436 0.9716233795403295 0.2571428571428571 0.9833209826180581 0.11428571428571428 0.984852251845888 0.2
437 0.8818906725027348 0.2571428571428571 0.9999999999999911 0.11428571428571428 0.9973924231813123 0.17142857142857143
438 0.9009918752273892 0.2571428571428571 1.0 0.11428571428571428 0.998296726754849 0.17142857142857143
439 0.9478187568012242 0.2571428571428571 1.0000000000000089 0.11428571428571428 1.000000000000001 0.2
440 0.8068871556676258 0.2571428571428571 0.9999999999999911 0.11428571428571428 0.9990765316599265 0.2
441 0.8253782886747831 0.2571428571428571 0.9999588134921679 0.08571428571428572 1.000000000000005 0.2
442 0.8158857564365359 0.2857142857142857 1.000000000000006 0.08571428571428572 1.0 0.17142857142857143
443 0.9192651111069359 0.2571428571428571 0.9999513261726259 0.08571428571428572 0.9973388163127934 0.17142857142857143
444 0.9816470666321868 0.2571428571428571 1.0000000000000118 0.08571428571428572 0.9961875888784791 0.17142857142857143
445 0.9746167560642693 0.22857142857142856 1.0 0.08571428571428572 0.9993675176847387 0.14285714285714285
446 0.9325634264166287 0.22857142857142856 0.9999999999999881 0.08571428571428572 0.9999999999999929 0.14285714285714285
447 0.90656965140271 0.22857142857142856 1.0000000000000178 0.05714285714285714 0.9999999999999929 0.14285714285714285
448 0.9249276510901843 0.22857142857142856 0.9681230862419787 0.08571428571428572 1.0000000000000142 0.14285714285714285
449 0.9634525422293678 0.22857142857142856 0.9999999999999841 0.08571428571428572 1.0 0.14285714285714285
450 0.9760309659326928 0.2571428571428571 0.999231033461181 0.08571428571428572 0.9999999999999822 0.11428571428571428
451 0.9526599974492014 0.2571428571428571 1.0000000000000118 0.08571428571428572 1.0000000000000089 0.11428571428571428
452 0.8867739226463552 0.2571428571428571 0.9772547407133605 0.11428571428571428 1.0000000000000089 0.11428571428571428
453 0.7674809714723514 0.2857142857142857 0.9985902381294292 0.11428571428571428 0.9999934760394203 0.08571428571428572
454 0.819459107776224 0.2857142857142857 0.9958206739794315 0.11428571428571428 1.0000000000000029 0.11428571428571428
455 0.961831442132703 0.2857142857142857 1.0 0.08571428571428572 0.9999920237163508 0.11428571428571428
456 0.9395595517166996 0.2857142857142857 1.0 0.08571428571428572 0.9999999999999911 0.11428571428571428
457 0.9526040953180612 0.3142857142857143 1.0 0.08571428571428572 0.9997672394378477 0.11428571428571428
458 0.946161667824018 0.2857142857142857 1.0 0.08571428571428572 0.9999999999999993 0.11428571428571428
459 0.8708412177226901 0.2857142857142857 1.0 0.05714285714285714 0.9993665157282334 0.11428571428571428
460 0.9084762348918677 0.2857142857142857 1.0 0.05714285714285714 1.0000000000000118 0.08571428571428572
461 0.9399758620560457 0.2857142857142857 1.0 0.05714285714285714 1.0000000000000118 0.08571428571428572
462 0.91466389039606 0.2857142857142857 1.0 0.05714285714285714 0.9999999999999881 0.08571428571428572
463 0.9089311189137821 0.2857142857142857 1.0 0.05714285714285714 1.0 0.08571428571428572
464 0.9657786292305026 0.2857142857142857 1.0 0.05714285714285714 0.9999997601029076 0.08571428571428572
465 0.9202641444148284 0.2857142857142857 0.9852329661461438 0.08571428571428572 1.0 0.08571428571428572
466 0.8677023787299929 0.2857142857142857 0.9999999999999963 0.08571428571428572 1.0 0.08571428571428572
467 0.9384438281926537 0.2571428571428571 0.9675163272507564 0.08571428571428572 0.9999999999999881 0.08571428571428572
468 0.9711011449188363 0.2857142857142857 0.9999999999999764 0.08571428571428572 1.0000000000000089 0.11428571428571428
469 0.9361412466657812 0.2857142857142857 0.9999999999999881 0.08571428571428572 1.0000000000000089 0.11428571428571428
470 0.9561749203657879 0.2857142857142857 0.9994835527408993 0.08571428571428572 0.9999999999999822 0.11428571428571428
471 0.90934155081562 0.2857142857142857 1.0000000000000016 0.08571428571428572 0.9999931416061829 0.11428571428571428
472 0.9289516968551068 0.2857142857142857 0.9985812530421851 0.05714285714285714 0.9999810769247113 0.11428571428571428
473 0.9962458080630221 0.2857142857142857 0.9999999999999822 0.05714285714285714 0.9999714157071325 0.14285714285714285
474 0.9824693432270998 0.2857142857142857 0.9999999999999645 0.05714285714285714 0.9999264172996127 0.14285714285714285
475 0.9449766418022124 0.2857142857142857 0.9999999999999822 0.05714285714285714 1.0000000000000142 0.14285714285714285
476 0.954109294483068 0.2857142857142857 0.9551150055063315 0.08571428571428572 0.9999999999999929 0.14285714285714285
477 0.9959425281881614 0.2857142857142857 0.9726716899258411 0.08571428571428572 0.9999999999999929 0.14285714285714285
478 0.9774408007248988 0.2857142857142857 0.9999999999999991 0.05714285714285714 0.9993520334887247 0.14285714285714285
479 0.9596979597191714 0.2571428571428571 0.9997539720911821 0.05714285714285714 0.9999999999999858 0.14285714285714285
480 0.9678842132211674 0.3142857142857143 0.9999999999999822 0.05714285714285714 1.0 0.14285714285714285
481 0.8605686909303505 0.3142857142857143 0.9999999999999645 0.05714285714285714 1.0000000000000142 0.14285714285714285
482 0.8346184294896958 0.34285714285714286 0.9999999999999822 0.05714285714285714 0.9999999999999911 0.11428571428571428
483 0.9090252174376768 0.34285714285714286 0.9999999999999822 0.05714285714285714 0.9991252988919556 0.11428571428571428
484 0.8913558223725487 0.3142857142857143 0.9219666799707008 0.08571428571428572 1.0000000000000244 0.11428571428571428
485 0.9092877253903414 0.3142857142857143 0.9646552543070329 0.08571428571428572 0.9999509447871912 0.14285714285714285
486 0.9393469056915854 0.3142857142857143 0.9571799222421484 0.08571428571428572 0.9998243186789724 0.14285714285714285
487 0.8429675118682343 0.3142857142857143 1.0 0.08571428571428572 0.9999478009947108 0.14285714285714285
488 0.8234859068003111 0.3142857142857143 0.9999999999999881 0.08571428571428572 1.0000000000000089 0.11428571428571428
489 0.89434256605307 0.3142857142857143 1.0 0.08571428571428572 0.9999999999999929 0.14285714285714285
490 0.9262329859013433 0.3142857142857143 1.0 0.08571428571428572 1.0 0.14285714285714285
491 0.9694764842619741 0.3142857142857143 0.985518446947621 0.11428571428571428 1.0 0.14285714285714285
492 0.9846234718335624 0.3142857142857143 0.989144849974314 0.08571428571428572 1.0 0.14285714285714285
493 0.9779992797557605 0.3142857142857143 0.9934773437751131 0.08571428571428572 1.0 0.14285714285714285
494 0.9511652749084859 0.3142857142857143 0.999879964784828 0.08571428571428572 1.0 0.14285714285714285
495 0.943955720349737 0.3142857142857143 1.0 0.08571428571428572 1.000000000000007 0.14285714285714285
496 0.9405230560168683 0.2857142857142857 1.0000000000000118 0.08571428571428572 1.0 0.14285714285714285
497 0.8772254881667003 0.2857142857142857 0.946306734335479 0.11428571428571428 0.9999999999999929 0.14285714285714285
498 0.8202326106950724 0.2857142857142857 1.000000000000005 0.11428571428571428 1.0 0.11428571428571428
499 0.8748266125338185 0.2857142857142857 0.9995112816574813 0.11428571428571428 1.000000000000007 0.14285714285714285
500 0.8275300094102265 0.2857142857142857 0.9993589285811709 0.08571428571428572 0.9999999999999929 0.14285714285714285
501 0.8131626912119206 0.2571428571428571 1.0000000000000058 0.08571428571428572 1.0 0.14285714285714285
502 0.918170261595843 0.2571428571428571 0.999333768588014 0.08571428571428572 1.0 0.14285714285714285
503 0.9679274056535312 0.2571428571428571 1.0000000000000118 0.08571428571428572 0.9998426412926766 0.14285714285714285
504 0.9841915407743073 0.2571428571428571 1.0000000000000118 0.08571428571428572 0.997742421624241 0.11428571428571428
505 0.9999834751435307 0.2571428571428571 1.0000000000000238 0.08571428571428572 0.9981094962326362 0.11428571428571428
506 0.9717345098237676 0.2571428571428571 1.0000000000000118 0.08571428571428572 0.9999999999999911 0.11428571428571428
507 0.9561234909447915 0.3142857142857143 1.0 0.08571428571428572 1.0 0.11428571428571428
508 0.9675592299179829 0.3142857142857143 1.0000000000000118 0.08571428571428572 1.0000000000000089 0.11428571428571428
509 0.9370808904187734 0.3142857142857143 0.9785097564915066 0.08571428571428572 1.0 0.08571428571428572
510 0.896893052315217 0.3142857142857143 0.9938982821618811 0.08571428571428572 0.9999999999999881 0.08571428571428572
511 0.7578187233358843 0.2857142857142857 0.993444297492223 0.08571428571428572 1.0000000000000118 0.08571428571428572
512 0.8148889542009663 0.2857142857142857 1.0 0.08571428571428572 1.0 0.08571428571428572
513 0.8750281532988285 0.2857142857142857 0.9999999999999881 0.08571428571428572 0.9999999999999911 0.11428571428571428
514 0.845447579370988 0.2857142857142857 0.9999973801657501 0.08571428571428572 1.0 0.08571428571428572
515 0.8917146845501636 0.2857142857142857 0.977814348314533 0.11428571428571428 1.0000000000000118 0.08571428571428572
516 0.9872475732591921 0.22857142857142856 0.9999999999999993 0.11428571428571428 0.9999999999999881 0.08571428571428572
517 0.989356773136945 0.22857142857142856 0.9864261563968868 0.08571428571428572 1.0 0.08571428571428572
518 0.9841563778211575 0.2571428571428571 0.9999999999999764 0.08571428571428572 1.0000000000000118 0.08571428571428572
519 0.9596445843833217 0.2571428571428571 0.9999999999999881 0.08571428571428572 1.0 0.08571428571428572
520 0.8627208694543527 0.22857142857142856 0.9999999999999881 0.08571428571428572 0.9999999999999881 0.08571428571428572
521 0.8480998434789067 0.22857142857142856 0.9701039572294166 0.08571428571428572 1.0000000000000089 0.11428571428571428
522 0.8149903706315136 0.22857142857142856 0.9999999999999719 0.08571428571428572 0.9999999999999911 0.11428571428571428
523 0.86665002097594 0.22857142857142856 0.9969277338702912 0.08571428571428572 0.9999999999999911 0.11428571428571428
524 0.8775547317997696 0.22857142857142856 0.9999999999999881 0.08571428571428572 1.0000000000000118 0.08571428571428572
525 0.8770420955424719 0.2571428571428571 0.9999999999999881 0.08571428571428572 1.0 0.11428571428571428
526 0.9336768467191447 0.2571428571428571 0.9999999999999881 0.08571428571428572 0.9999999999999911 0.11428571428571428
527 0.9653934391942417 0.2571428571428571 0.9999999999999881 0.08571428571428572 1.0000000000000089 0.11428571428571428
528 0.9608075127755192 0.2857142857142857 0.9999999999999764 0.08571428571428572 1.0 0.11428571428571428
529 0.9294206150237428 0.2857142857142857 0.9912833970522397 0.11428571428571428 0.9999999999999929 0.14285714285714285
530 0.85222723318076 0.3142857142857143 0.9976669840137679 0.11428571428571428 1.0 0.14285714285714285
531 0.8369939433015996 0.3142857142857143 0.9909118774983776 0.11428571428571428 0.99958199167702 0.17142857142857143
532 0.919687776581709 0.3142857142857143 0.9876624611131082 0.11428571428571428 0.9905809302894157 0.17142857142857143
533 0.8767809802155673 0.37142857142857144 1.0 0.08571428571428572 0.9922166520729734 0.17142857142857143
534 0.8443778120123197 0.37142857142857144 1.0 0.08571428571428572 0.9853086936683471 0.17142857142857143
535 0.897324899450596 0.34285714285714286 1.0 0.08571428571428572 0.9871479605387881 0.2
536 0.9881328464866105 0.34285714285714286 1.0 0.08571428571428572 0.960756031981498 0.2
537 0.9888958259552131 0.34285714285714286 1.0 0.08571428571428572 0.9841127271506122 0.22857142857142856
538 0.9937858812408593 0.3142857142857143 1.0 0.08571428571428572 0.9968214933784603 0.22857142857142856
539 0.99049516104772 0.2857142857142857 1.0 0.08571428571428572 0.9999999999999949 0.2
540 0.9772603621585718 0.2857142857142857 0.9816300096061311 0.08571428571428572 0.9994289253312862 0.22857142857142856
541 0.9637912377543141 0.2571428571428571 0.9864123366331733 0.08571428571428572 0.9983426591275818 0.22857142857142856
542 0.9254411910045884 0.2571428571428571 1.0 0.08571428571428572 0.9955131459596108 0.22857142857142856
543 0.9545401834679486 0.2571428571428571 1.0 0.08571428571428572 0.9927217500152792 0.22857142857142856
544 0.9999010608929209 0.22857142857142856 1.0 0.08571428571428572 0.9983148828733014 0.22857142857142856
545 0.9740628833716496 0.22857142857142856 0.9957764828771617 0.08571428571428572 0.9993660624101208 0.22857142857142856
546 0.9447307868067143 0.22857142857142856 0.9837172749614429 0.05714285714285714 0.9999999999999976 0.2
547 0.8978545828533238 0.22857142857142856 0.9915269075608222 0.05714285714285714 0.9983234304066687 0.2
548 0.859898842734912 0.22857142857142856 1.0 0.05714285714285714 0.9999999999999949 0.2
549 0.880483405748056 0.22857142857142856 1.0 0.05714285714285714 0.9928339522204824 0.2
550 0.8845323656184668 0.22857142857142856 1.0 0.05714285714285714 0.9919265116766743 0.2
551 0.9442061027137711 0.22857142857142856 1.0 0.05714285714285714 0.9999999999999949 0.2
552 0.9500874015269047 0.22857142857142856 1.0 0.05714285714285714 0.9999999999999949 0.2
553 0.9906555157266907 0.22857142857142856 1.0 0.05714285714285714 1.000000000000006 0.17142857142857143
554 0.9527172492011028 0.22857142857142856 1.0 0.02857142857142857 1.000000000000005 0.2
