 sim_time real_time ratio_sim_real
1644 289.434 3343.91 0.043387
1645 289.511 3345.92 0.0383946
1646 289.594 3347.94 0.0410488
1647 289.67 3349.96 0.0376891
1648 289.751 3351.96 0.0403846
1649 289.830134 3353.96 0.0395335
1650 289.915 3355.97 0.042264
1651 289.998 3357.98 0.0412913
1652 290.064 3359.99 0.0328277
1653 290.149 3362.0 0.0422793
1654 290.234 3364.02 0.0421551
1655 290.31 3366.03 0.0377852
1656 290.388 3368.04 0.0388513
1657 290.472 3370.05 0.0416749
1658 290.556 3372.05 0.0419995
1659 290.644 3374.06 0.0437833
1660 290.731 3376.07 0.0432922
1661 290.803 3378.07 0.0359895
1662 290.886 3380.07 0.0414965
1663 290.982 3382.08 0.0479085
1664 291.054 3384.1 0.0356279
1665 291.148 3386.12 0.0464319
1666 291.228 3388.14 0.0395758
1667 291.318 3390.15 0.0449288
1668 291.402 3392.16 0.0417447
1669 291.488 3394.16 0.0429121
1670 291.578 3396.18 0.0446505
1671 291.632 3398.19 0.0268504
1672 291.721 3400.19 0.0444676
1673 291.804 3402.21 0.0411379
1674 291.891 3404.22 0.0433118
1675 291.984 3406.24 0.0461011
1676 292.052 3408.24 0.0339795
1677 292.14 3410.26 0.0436047
1678 292.236 3412.26 0.0478435
1679 292.326 3414.26 0.0449961
1680 292.41 3416.28 0.0416759
1681 292.499 3418.28 0.0444841
1682 292.573 3420.28 0.0369767
1683 292.664 3422.29 0.0451916
1684 292.752 3424.31 0.0437246
1685 292.834 3426.31 0.0408202
1686 292.916134 3428.32 0.0410232
1687 293.0 3430.49 0.0385442
1688 293.088 3432.51 0.0435711
1689 293.175 3434.52 0.0432547
1690 293.253 3436.54 0.0387429
1691 293.344 3438.55 0.0452446
1692 293.432 3440.56 0.0438263
1693 293.518 3442.58 0.0425877
1694 293.605 3444.58 0.0433934
1695 293.699 3446.6 0.0465711
1696 293.792 3448.62 0.0460051
1697 293.875 3450.63 0.0413301
1698 293.96 3452.64 0.0422232
1699 294.033134 3454.65 0.0364983
1700 294.12 3456.65 0.043307
1701 294.21 3458.67 0.044684
1702 294.308 3460.68 0.0487321
1703 294.392 3462.69 0.0416928
1704 294.465 3464.7 0.0364002
1705 294.55 3466.71 0.0422495
1706 294.648 3468.71 0.048865
1707 294.732 3470.72 0.0419794
1708 294.812134 3472.73 0.0398241
1709 294.885 3474.73 0.0364305
1710 294.974 3476.74 0.0443347
1711 295.04 3478.75 0.0327049
1712 295.133 3480.76 0.0464067
1713 295.231134 3482.77 0.0486668
1714 295.285 3484.78 0.0268912
1715 295.369 3486.78 0.0419589
1716 295.462 3488.79 0.046254
1717 295.544 3490.79 0.0409028
1718 295.64 3492.81 0.0476801
1719 295.721 3494.82 0.0402009
1720 295.816 3496.84 0.0471009
1721 295.896 3498.84 0.0399468
1722 295.979 3500.85 0.0412602
1723 296.048 3502.86 0.0344292
1724 296.145 3504.87 0.0482266
1725 296.238 3506.88 0.0461379
1726 296.32 3508.89 0.0408954
1727 296.4 3510.9 0.0397786
1728 296.486134 3512.91 0.0429614
1729 296.571134 3514.92 0.0421316
1730 296.658 3516.94 0.0431426
1731 296.741 3518.96 0.0409843
1732 296.82 3520.97 0.0393655
1733 296.909 3522.97 0.0444919
1734 296.995 3524.98 0.0427003
1735 297.068 3526.99 0.0364086
1736 297.154 3529.0 0.0427219
1737 297.237 3531.01 0.0413857
1738 297.333 3533.02 0.0475874
1739 297.413134 3535.03 0.0399629
1740 297.505 3537.04 0.0457802
1741 297.596 3539.04 0.0454414
1742 297.659 3541.04 0.0314221
1743 297.754 3543.06 0.0471386
1744 297.847 3545.08 0.0460746
1745 297.938 3547.1 0.045036
1746 298.0 3549.11 0.0308686
1747 298.092134 3551.12 0.0457464
1748 298.19 3553.12 0.0488339
1749 298.265 3555.13 0.0373208
1750 298.349 3557.14 0.0418396
1751 298.438 3559.16 0.0441114
1752 298.539 3561.17 0.0503042
1753 298.624 3563.18 0.042196
1754 298.702 3565.19 0.0388281
1755 298.793 3567.2 0.0453976
1756 298.87 3569.2 0.0384353
1757 298.938 3571.22 0.0336558
1758 299.02 3573.23 0.0408624
1759 299.116 3575.24 0.0476525
1760 299.203 3577.25 0.0432931
1761 299.292 3579.25 0.04442
1762 299.388 3581.26 0.0478819
1763 299.482 3583.27 0.0466735
1764 299.578 3585.29 0.0475191
1765 299.658 3587.3 0.0397803
1766 299.752 3589.33 0.046379
1767 299.839134 3591.34 0.0433265
1768 299.936 3593.34 0.0483972
1769 300.005 3595.35 0.0343801
1770 300.088 3597.35 0.0414695
1771 300.18 3599.37 0.0455863
1772 300.277 3601.37 0.0484866
1773 300.364 3603.38 0.0433578
1774 300.456 3605.38 0.045912
1775 300.555 3607.38 0.0494683
1776 300.654 3609.39 0.0492873
1777 300.732 3611.39 0.0389605
1778 300.82 3613.39 0.0439595
1779 300.896 3615.4 0.0378865
1780 300.978 3617.4 0.0409586
1781 301.06 3619.41 0.0409226
1782 301.15 3621.42 0.0447238
1783 301.224134 3623.43 0.0368746
1784 301.313 3625.45 0.0440389
1785 301.393 3627.45 0.0399838
1786 301.473134 3629.46 0.0397521
1787 301.565 3631.48 0.0455642
1788 301.65 3633.5 0.0421455
1789 301.74 3635.5 0.0448806
1790 301.814 3637.5 0.0369525
1791 301.903 3639.5 0.0444948
1792 301.994 3641.51 0.0452745
1793 302.062 3643.54 0.0336511
1794 302.162 3645.54 0.0499059
1795 302.25 3647.55 0.0438556
1796 302.337 3649.55 0.0432986
1797 302.412 3651.58 0.0370647
1798 302.508 3653.6 0.0475564
1799 302.599 3655.61 0.0453163
1800 302.691 3657.61 0.0459893
1801 302.777 3660.01 0.0357657
1802 302.856 3662.03 0.0391353
1803 302.936 3664.03 0.03997
1804 303.017 3666.04 0.0403567
1805 303.11 3668.04 0.0463817
1806 303.2 3670.15 0.0426674
1807 303.285 3672.16 0.0424009
1808 303.373 3674.16 0.0438596
1809 303.471 3676.18 0.0487038
1810 303.553 3678.18 0.0408517
1811 303.629 3680.19 0.03794
1812 303.717 3682.19 0.0438035
1813 303.801 3684.2 0.041923
1814 303.885134 3686.21 0.0417858
1815 303.965 3688.21 0.0398882
1816 304.019 3690.23 0.0268422
1817 304.092 3692.25 0.0360339
1818 304.166 3694.25 0.0369394
1819 304.24 3696.26 0.0369829
1820 304.312 3698.26 0.0359865
1821 304.381 3700.27 0.0343462
1822 304.453 3702.3 0.0354373
1823 304.527 3704.3 0.0369658
1824 304.605 3706.32 0.0386889
1825 304.68 3708.32 0.0374898
1826 304.75 3710.34 0.0345175
1827 304.81 3712.36 0.029714
1828 304.873 3714.36 0.0314742
1829 304.946 3716.37 0.036441
1830 305.012 3718.38 0.0328473
1831 305.085 3720.38 0.0363643
1832 305.17 3722.39 0.0423031
1833 305.25 3724.4 0.0397969
1834 305.337 3726.41 0.0434559
1835 305.428 3728.42 0.0451146
1836 305.535 3730.44 0.0531206
1837 305.622 3732.45 0.0432141
1838 305.72 3734.46 0.0486675
1839 305.805 3736.48 0.0422192
1840 305.904 3738.49 0.0493078
1841 305.998 3740.5 0.0467346
1842 306.076 3742.5 0.0388527
1843 306.159 3744.51 0.0413513
1844 306.250134 3746.52 0.0453801
1845 306.342 3748.52 0.0458591
1846 306.415 3750.52 0.0364759
1847 306.495 3752.53 0.0399302
1848 306.588 3754.54 0.0462414
1849 306.672 3756.79 0.0373239
1850 306.758 3758.8 0.0427629
1851 306.847 3760.82 0.0441499
1852 306.934 3762.83 0.043105
1853 307.016 3764.84 0.0409732
1854 307.104134 3766.85 0.0438304
1855 307.186 3768.86 0.040624
1856 307.268 3770.86 0.0409547
1857 307.361 3772.86 0.0464917
1858 307.445 3774.87 0.0418519
1859 307.53 3776.88 0.0423653
1860 307.613 3778.88 0.0413991
1861 307.71 3780.89 0.0483249
1862 307.804 3782.9 0.0466674
1863 307.888 3784.91 0.041786
1864 307.97 3786.92 0.0408966
1865 308.03 3788.93 0.0298128
1866 308.131 3790.94 0.0502546
1867 308.23 3792.95 0.0493303
1868 308.318 3794.95 0.0439774
1869 308.402 3796.96 0.0417212
1870 308.498 3798.97 0.0478051
1871 308.602 3800.98 0.0517964
1872 308.694 3802.98 0.0459962
1873 308.785 3804.98 0.0454628
1874 308.87 3807.0 0.0420705
1875 308.978 3809.01 0.0537113
1876 309.058 3811.01 0.0399653
1877 309.148 3813.02 0.0449618
1878 309.230134 3815.02 0.0410331
1879 309.316 3817.02 0.0429262
1880 309.412 3819.04 0.0475846
1881 309.503 3821.04 0.0453898
1882 309.594 3823.05 0.0452476
1883 309.681 3825.05 0.0434939
1884 309.774 3827.06 0.0463194
1885 309.874134 3829.06 0.0500171
1886 309.969 3831.08 0.0471001
1887 310.032 3833.09 0.0312512
1888 310.134 3835.09 0.0509354
1889 310.224 3837.11 0.0446294
1890 310.311 3839.13 0.0431481
1891 310.401 3841.15 0.0444928
1892 310.5 3843.16 0.049248
1893 310.584 3845.17 0.0417435
1894 310.683 3847.17 0.0494721
1895 310.778 3849.17 0.0474674
1896 310.858 3851.18 0.0399136
1897 310.958 3853.18 0.0498555
1898 311.025134 3855.19 0.0335138
1899 311.119 3857.19 0.0469238
1900 311.218 3859.2 0.0491154
1901 311.315 3861.22 0.0482317
1902 311.402224154779 3863.23 0.0432649
1903 311.502 3865.25 0.0495271
1904 311.592 3867.27 0.0445513
1905 311.670134 3869.28 0.0387689
1906 311.771 3871.29 0.0501484
1907 311.863 3873.3 0.0458419
1908 311.96 3875.3 0.0484648
1909 312.043 3877.32 0.0412041
1910 312.138 3879.32 0.0473026
1911 312.229 3881.33 0.0454181
1912 312.323 3883.33 0.0468605
1913 312.4 3885.42 0.0368525
1914 312.489 3887.44 0.0441228
1915 312.584 3889.46 0.0470694
1916 312.672 3891.48 0.0435444
1917 312.761 3893.49 0.0442576
1918 312.842 3895.5 0.0402813
1919 312.924253753237 3897.51 0.0410389
1920 313.0 3899.55 0.0370615
1921 313.097 3901.56 0.0482844
1922 313.193 3903.56 0.0478931
1923 313.275 3905.57 0.0408966
1924 313.365134 3907.58 0.0448347
1925 313.448 3909.59 0.0412701
1926 313.546 3911.6 0.0487284
1927 313.634 3913.6 0.0439408
1928 313.735 3915.6 0.0504528
1929 313.83 3917.61 0.0472207
1930 313.916 3919.62 0.042875
1931 314.0 3921.8 0.0385027
1932 314.095 3923.8 0.0473947
1933 314.192 3925.81 0.0483725
1934 314.281 3927.82 0.0443899
1935 314.369 3929.82 0.0439285
1936 314.433 3931.82 0.0319178
1937 314.499 3933.84 0.0327985
1938 314.574 3935.84 0.0373798
1939 314.646 3937.84 0.0359988
1940 314.742 3939.86 0.0476978
1941 314.826 3941.87 0.0417325
1942 314.918 3943.88 0.0458053
1943 315.0 3945.88 0.0408282
1944 315.085134 3947.89 0.0424839
1945 315.181 3949.89 0.0478808
1946 315.271 3951.9 0.0447509
1947 315.345 3953.9 0.0369766
1948 315.436 3955.92 0.0451513
1949 315.537 3957.94 0.0498513
1950 315.626 3959.95 0.044366
1951 315.718 3961.97 0.0456025
1952 315.82 3963.98 0.0506682
1953 315.913 3966.0 0.0460553
1954 315.997 3968.02 0.0415734
1955 316.068 3970.02 0.0354886
1956 316.163 3972.03 0.0473316
1957 316.25 3974.04 0.0432447
1958 316.342 3976.04 0.0459221
1959 316.426 3978.05 0.0419503
1960 316.522 3980.06 0.0477384
1961 316.621 3982.06 0.0494172
1962 316.708 3984.06 0.0434616
1963 316.8 3986.07 0.0457812
1964 316.895 3988.08 0.047312
1965 316.986 3990.1 0.0451068
1966 317.064 3992.11 0.0387094
1967 317.149 3994.11 0.0424604
1968 317.24 3996.12 0.0454763
1969 317.335 3998.13 0.0470902
1970 317.431 4000.13 0.0479556
1971 317.522 4002.14 0.0452802
1972 317.61 4004.15 0.0439017
1973 317.701 4006.15 0.0454575
1974 317.791 4008.17 0.0445014
1975 317.874 4010.18 0.0414358
1976 317.97 4012.18 0.0479902
1977 318.039 4014.18 0.0343836
1978 318.12 4016.19 0.0403479
1979 318.213 4018.2 0.0463932
1980 318.302 4020.21 0.0441197
1981 318.398 4022.22 0.047928
1982 318.484 4024.23 0.0427894
1983 318.58 4026.25 0.0474114
1984 318.668 4028.26 0.0438809
1985 318.755 4030.26 0.0434564
1986 318.838 4032.26 0.041385
1987 318.928 4034.27 0.0448806
1988 319.007 4036.28 0.0392232
1989 319.099 4038.28 0.0459815
1990 319.174 4040.29 0.0374185
1991 319.248 4042.31 0.036652
1992 319.32 4044.31 0.035989
1993 319.418 4046.31 0.0489252
1994 319.501 4048.31 0.0414329
1995 319.6 4050.4 0.0475043
1996 319.69 4052.4 0.0449574
1997 319.777 4054.41 0.0433709
1998 319.866 4056.42 0.0442467
1999 319.957 4058.43 0.0452731
2000 320.026 4060.44 0.0342458
2001 320.115 4062.44 0.0444536
2002 320.211 4064.45 0.0479166
2003 320.298 4066.46 0.0431623
2004 320.393 4068.48 0.0472008
2005 320.482 4070.49 0.0442566
2006 320.568 4072.49 0.0428709
2007 320.648 4074.49 0.0399781
2008 320.734134 4076.5 0.0429275
2009 320.818 4078.51 0.0417517
2010 320.909 4080.52 0.0453103
2011 321.0 4082.66 0.0424592
2012 321.091134 4084.67 0.0454315
2013 321.176 4086.68 0.0422162
2014 321.257 4088.69 0.0402088
2015 321.35 4090.7 0.0462625
2016 321.442 4092.71 0.0457741
2017 321.529603658323 4094.73 0.0434418
2018 321.611 4096.73 0.0406409
2019 321.695 4098.74 0.0418877
2020 321.783134 4100.74 0.0438969
2021 321.874 4102.77 0.0448527
2022 321.965 4104.77 0.0454238
2023 322.026 4106.79 0.0302871
2024 322.127 4108.8 0.0503153
2025 322.21 4110.8 0.0413809
2026 322.306 4112.8 0.0479513
2027 322.4 4114.81 0.0468309
2028 322.489 4116.83 0.0441684
2029 322.571 4118.83 0.0409289
2030 322.669 4120.84 0.0487038
2031 322.763 4122.85 0.0467543
2032 322.842 4124.86 0.0392516
2033 322.931 4126.87 0.0444526
2034 323.006 4128.87 0.0373965
2035 323.093 4130.88 0.043357
2036 323.182 4132.91 0.0439029
2037 323.241 4134.92 0.0293501
2038 323.332 4136.94 0.0449531
2039 323.418 4138.95 0.0428681
2040 323.516 4140.95 0.0488295
2041 323.603 4142.96 0.043391
2042 323.683134 4144.96 0.0400423
2043 323.767 4146.98 0.0416029
2044 323.848 4148.99 0.0402909
2045 323.948 4151.0 0.049758
2046 324.023 4153.02 0.0370971
2047 324.122134 4155.02 0.0494429
2048 324.209 4157.03 0.0433518
2049 324.296 4159.04 0.0431856
2050 324.392 4161.05 0.0477049
2051 324.49 4163.06 0.04882
2052 324.582 4165.06 0.0459615
2053 324.667 4167.08 0.0420796
2054 324.752 4169.09 0.0423118
2055 324.834 4171.09 0.0409494
2056 324.922 4173.1 0.0439
2057 325.008 4175.11 0.0426914
2058 325.104 4177.12 0.0478996
2059 325.19 4179.13 0.0426812
2060 325.265 4181.13 0.0374468
2061 325.358 4183.14 0.0463658
2062 325.449 4185.15 0.0453255
2063 325.54 4187.15 0.0453817
2064 325.628 4189.15 0.0439867
2065 325.715134 4191.16 0.0434993
2066 325.8 4193.16 0.0423742
2067 325.9 4195.17 0.0496773
2068 325.992 4197.19 0.045625
2069 326.055 4199.19 0.0314702
2070 326.148 4201.19 0.0464269
2071 326.24 4203.2 0.0459034
2072 326.322 4205.2 0.0408615
2073 326.406 4207.22 0.0416256
2074 326.505 4209.22 0.0494635
2075 326.585 4211.23 0.0399812
2076 326.662 4213.23 0.0384774
2077 326.744 4215.23 0.0409836
2078 326.827 4217.23 0.04148
2079 326.917 4219.24 0.0448352
2080 326.998 4221.24 0.0404386
2081 327.07 4223.43 0.0329017
2082 327.124 4225.78 0.022931
2083 327.2 4227.87 0.0363773
2084 327.282 4229.87 0.040923
2085 327.368 4231.88 0.042884
2086 327.459 4233.89 0.0453812
2087 327.544 4235.91 0.0419526
2088 327.631 4237.92 0.0433668
2089 327.727 4239.93 0.0476263
2090 327.811 4241.94 0.0418759
2091 327.9 4243.94 0.0444753
2092 327.988 4245.95 0.0438398
2093 328.066 4247.95 0.0389244
2094 328.149 4249.96 0.041359
2095 328.228 4251.98 0.0391694
2096 328.318 4253.99 0.0447516
2097 328.402 4256.01 0.0415211
2098 328.492134 4258.02 0.0448361
2099 328.577 4260.02 0.0423774
2100 328.669 4262.04 0.0456657
2101 328.764 4264.05 0.0472032
2102 328.84 4266.06 0.0377874
2103 328.925 4268.07 0.0422111
2104 329.013 4270.08 0.0438296
2105 329.102 4272.1 0.0441032
2106 329.187 4274.1 0.0424201
2107 329.279 4276.12 0.0455471
2108 329.35 4278.14 0.0351557
2109 329.428 4280.15 0.0389606
2110 329.522 4282.16 0.0467417
2111 329.6 4284.22 0.0377543
2112 329.699 4286.24 0.04919
2113 329.783134 4288.26 0.0415714
2114 329.883 4290.26 0.0499017
2115 329.969 4292.26 0.0429084
2116 330.029 4294.27 0.0298935
2117 330.122 4296.28 0.0462434
2118 330.21 4298.3 0.0437175
2119 330.297 4300.3 0.0434406
2120 330.382 4302.31 0.042311
2121 330.459 4304.31 0.0384285
2122 330.552 4306.31 0.0464852
2123 330.636 4308.33 0.0415452
2124 330.725 4310.35 0.0441763
2125 330.811 4312.35 0.042941
2126 330.889 4314.35 0.0389889
2127 330.955 4316.35 0.032952
2128 331.031 4318.36 0.0379603
2129 331.117 4320.36 0.0429489
2130 331.205 4322.37 0.0438142
2131 331.294 4324.38 0.0441975
2132 331.386 4326.39 0.0457737
2133 331.472 4328.4 0.042837
2134 331.558 4330.4 0.0428794
2135 331.627 4332.42 0.0341913
2136 331.713 4334.43 0.0427898
2137 331.808 4336.44 0.0472018
2138 331.899 4338.45 0.045436
2139 331.99 4340.45 0.0453611
2140 332.062 4342.46 0.0359616
2141 332.148 4344.46 0.0428235
2142 332.242 4346.48 0.0467131
2143 332.329 4348.49 0.0431821
2144 332.416 4350.5 0.0432748
2145 332.516 4352.52 0.0495993
2146 332.602 4354.54 0.0425873
2147 332.683 4356.54 0.0404251
2148 332.77 4358.54 0.0434309
2149 332.855 4360.56 0.0422343
2150 332.948 4362.57 0.0461771
2151 333.033 4364.58 0.0422246
2152 333.114 4366.58 0.0404719
2153 333.2 4368.6 0.0426044
2154 333.281134 4370.61 0.0403518
2155 333.373 4372.62 0.0457987
2156 333.463 4374.63 0.0448151
2157 333.561 4376.64 0.0486862
2158 333.634 4378.64 0.0364494
2159 333.71 4380.66 0.0377376
2160 333.797134 4382.66 0.0434749
2161 333.894 4384.68 0.0481149
2162 333.983134 4386.68 0.0443785
2163 334.045 4388.69 0.0307926
2164 334.136 4390.7 0.0453527
2165 334.232 4392.71 0.0477787
2166 334.321134 4394.71 0.0445603
2167 334.398 4396.72 0.0381566
2168 334.48 4398.73 0.0408671
2169 334.562 4400.75 0.0406879
2170 334.653 4402.75 0.045291
2171 334.744 4404.76 0.0453986
2172 334.809 4406.76 0.032434
2173 334.894 4408.77 0.042423
2174 334.978 4410.78 0.0418004
2175 335.056 4412.78 0.038987
2176 335.143 4414.79 0.0432361
2177 335.215 4416.8 0.0358497
2178 335.304 4418.81 0.0441521
2179 335.4 4420.81 0.0479585
2180 335.485 4422.82 0.0424388
2181 335.57 4424.83 0.0422185
2182 335.657 4426.85 0.0431818
2183 335.745 4428.86 0.0437967
2184 335.824 4430.86 0.0394936
2185 335.908134 4432.87 0.0416927
2186 335.994 4434.88 0.0427771
2187 336.06 4436.89 0.0328241
2188 336.145 4438.91 0.0420529
2189 336.229 4440.93 0.041716
2190 336.32 4442.94 0.0451359
2191 336.4 4444.95 0.0397674
2192 336.492 4446.96 0.0459463
2193 336.581 4448.97 0.0441439
2194 336.685 4450.98 0.0518478
2195 336.771134 4452.98 0.0429789
2196 336.856 4454.99 0.0422442
2197 336.941 4457.0 0.042417
2198 337.012 4459.0 0.0354606
2199 337.099 4461.01 0.0432665
2200 337.192 4463.02 0.0463324
2201 337.277 4465.03 0.0421013
2202 337.37 4467.04 0.0464636
2203 337.455 4469.04 0.0424426
2204 337.544 4471.05 0.0441535
2205 337.623 4473.06 0.0393946
2206 337.718 4475.06 0.047383
2207 337.809 4477.07 0.0453166
2208 337.894 4479.08 0.0423985
2209 337.978 4481.08 0.0418565
2210 338.049 4483.09 0.035353
2211 338.138 4485.1 0.0442442
2212 338.220134 4487.11 0.0409922
2213 338.306 4489.13 0.0425238
2214 338.4 4491.19 0.0455917
2215 338.492 4493.19 0.0458951
2216 338.556 4495.21 0.0317192
2217 338.646 4497.22 0.0447597
2218 338.733 4499.22 0.0434583
2219 338.825 4501.24 0.0457321
2220 338.911 4503.24 0.0429801
2221 339.0 4505.49 0.0395089
2222 339.088134 4507.51 0.0436665
2223 339.175 4509.51 0.0434161
2224 339.251 4511.51 0.037903
2225 339.348 4513.53 0.048221
2226 339.441 4515.53 0.046317
2227 339.53 4517.54 0.0443157
2228 339.609 4519.56 0.0391851
2229 339.69 4521.58 0.0401401
2230 339.758 4523.58 0.0339866
2231 339.831 4525.59 0.0362361
2232 339.907134 4527.6 0.037946
2233 339.979 4529.61 0.0357249
2234 340.042 4531.62 0.0313654
2235 340.13 4533.62 0.0438605
2236 340.216 4535.65 0.0424942
2237 340.309 4537.65 0.0464727
2238 340.392 4539.66 0.041348
2239 340.483 4541.67 0.0452673
2240 340.571 4543.67 0.0439016
2241 340.666 4545.67 0.0474476
2242 340.762134 4547.67 0.0480456
2243 340.834 4549.68 0.0357775
2244 340.937 4551.69 0.0513241
2245 341.021 4553.7 0.0418041
2246 341.116 4555.7 0.0474246
2247 341.199 4557.7 0.041447
2248 341.278 4559.72 0.0392456
2249 341.362 4561.72 0.0418669
2250 341.459 4563.74 0.0481242
2251 341.548 4565.75 0.0442386
2252 341.632 4567.76 0.0418761
2253 341.73 4569.77 0.048776
2254 341.824 4571.78 0.0467144
2255 341.908325132806 4573.78 0.0420527
2256 341.995 4575.8 0.0430259
2257 342.066 4577.82 0.0351994
2258 342.158 4579.83 0.045725
2259 342.236 4581.84 0.0388334
2260 342.306 4583.85 0.0347917
2261 342.4 4585.97 0.0443368
2262 342.485 4587.98 0.0422939
2263 342.570134 4589.99 0.0423267
2264 342.666 4592.0 0.0475888
2265 342.753 4594.02 0.0431579
2266 342.833 4596.02 0.0399512
2267 342.932 4598.03 0.0493256
2268 343.006 4600.06 0.036497
2269 343.092 4602.08 0.0425338
2270 343.18 4604.08 0.0439405
2271 343.267 4606.09 0.0432909
2272 343.356 4608.09 0.044497
2273 343.448 4610.1 0.0458527
2274 343.532 4612.1 0.0418938
2275 343.608 4614.11 0.0378575
2276 343.691 4616.12 0.0413215
2277 343.784 4618.13 0.0461425
2278 343.877 4620.14 0.0464272
2279 343.955 4622.16 0.0386418
2280 344.023 4624.16 0.0339427
2281 344.108 4626.16 0.0424308
2282 344.195 4628.17 0.0434038
2283 344.281 4630.18 0.0426192
2284 344.372 4632.19 0.0454951
2285 344.441 4634.19 0.0343596
2286 344.531 4636.21 0.0445504
2287 344.616 4638.21 0.0424844
2288 344.693 4640.22 0.0383361
2289 344.779 4642.24 0.042666
2290 344.859 4644.24 0.0399551
2291 344.934 4646.24 0.0374324
2292 345.008 4648.26 0.0366323
2293 345.097 4650.28 0.0441502
2294 345.189 4652.29 0.0458251
2295 345.263 4654.3 0.0367196
2296 345.328 4656.31 0.032426
2297 345.404 4658.33 0.0375279
2298 345.468 4660.34 0.0319034
2299 345.532 4662.35 0.0318076
2300 345.601134 4664.35 0.034504
2301 345.675 4666.37 0.0366324
2302 345.742 4668.38 0.0332922
2303 345.798 4670.39 0.0279565
2304 345.861 4672.4 0.0312849
2305 345.92 4674.41 0.0294226
2306 345.992 4676.41 0.0359728
2307 346.04 4678.42 0.023901
2308 346.107 4680.42 0.0334173
2309 346.183 4682.42 0.0379883
2310 346.282 4684.44 0.0491126
2311 346.361 4686.44 0.0394844
2312 346.434 4688.46 0.0361723
2313 346.528 4690.47 0.0467236
2314 346.616 4692.47 0.0438921
2315 346.706 4694.49 0.0446386
2316 346.794 4696.51 0.0436328
2317 346.861 4698.51 0.0333563
2318 346.95 4700.52 0.0442905
2319 347.028 4702.53 0.0388821
2320 347.106134 4704.53 0.0390175
2321 347.194 4706.55 0.0435322
2322 347.282 4708.56 0.0437366
2323 347.36 4710.57 0.0388639
2324 347.446 4712.57 0.0429617
2325 347.53 4714.6 0.04134
2326 347.615 4716.61 0.0423372
2327 347.697 4718.62 0.0409071
2328 347.795 4720.63 0.0486346
2329 347.875 4722.65 0.0396356
2330 347.962 4724.66 0.0432576
2331 348.022 4726.69 0.0295212
2332 348.091 4728.7 0.0343838
2333 348.17 4730.7 0.0394232
2334 348.251 4732.71 0.0403277
2335 348.346 4734.73 0.0471019
2336 348.42 4736.74 0.0368312
2337 348.495 4738.74 0.0374253
2338 348.571 4740.75 0.0378342
2339 348.651 4742.76 0.0397592
2340 348.734134 4744.76 0.0415576
2341 348.81 4746.78 0.0376621
2342 348.898 4748.78 0.0439814
2343 348.984 4750.79 0.0427752
2344 349.061 4752.79 0.0384654
2345 349.152 4754.81 0.0451055
2346 349.24 4756.82 0.0436868
2347 349.317 4758.83 0.0383724
2348 349.402134 4760.83 0.0425146
2349 349.493 4762.84 0.0451761
2350 349.584 4764.84 0.0454995
2351 349.644 4766.87 0.0295998
2352 349.715 4768.87 0.0354929
2353 349.786 4770.88 0.0353567
2354 349.87 4772.9 0.041477
2355 349.947 4774.93 0.0380497
2356 350.0 4776.98 0.0257915
2357 350.080134 4778.99 0.0399904
2358 350.16 4780.99 0.0398304
2359 350.238 4782.99 0.038972
2360 350.319134 4784.99 0.0405457
2361 350.404 4787.01 0.0421675
2362 350.49 4789.01 0.042902
2363 350.576134 4791.02 0.0428729
2364 350.66 4793.02 0.0419033
2365 350.742 4795.04 0.0406443
2366 350.829 4797.06 0.0430616
2367 350.902 4799.08 0.0360516
2368 350.994 4801.09 0.0457616
2369 351.063 4803.1 0.0343763
2370 351.155 4805.12 0.0455861
2371 351.227 4807.14 0.0357186
2372 351.301 4809.14 0.0368477
2373 351.392 4811.16 0.0452324
2374 351.473 4813.17 0.0401717
2375 351.555 4815.17 0.0409973
2376 351.631 4817.18 0.0378451
2377 351.708 4819.19 0.0383321
2378 351.792 4821.19 0.0418941
2379 351.874 4823.21 0.0407548
2380 351.957 4825.22 0.0412174
2381 352.016 4827.25 0.0290133
2382 352.104 4829.27 0.04372
2383 352.185 4831.27 0.0403348
2384 352.265 4833.28 0.0398743
2385 352.352 4835.3 0.0430391
2386 352.437 4837.31 0.04229
2387 352.52 4839.32 0.0414165
2388 352.594 4841.32 0.036961
2389 352.674 4843.33 0.039752
2390 352.756 4845.33 0.0409576
2391 352.831 4847.33 0.0374653
2392 352.922 4849.35 0.0451851
2393 353.0 4851.37 0.0386837
2394 353.094 4853.38 0.0466795
2395 353.174 4855.39 0.039695
2396 353.248 4857.4 0.0368765
2397 353.305 4859.41 0.0283386
2398 353.395 4861.41 0.0449977
2399 353.482 4863.42 0.0433585
2400 353.559 4865.44 0.038176
2401 353.638 4867.46 0.0391223
2402 353.716 4869.47 0.0386566
2403 353.8 4871.49 0.0417258
2404 353.888 4873.5 0.0435977
2405 353.97 4875.52 0.0407586
2406 354.04 4877.53 0.0347254
2407 354.115 4879.53 0.0374613
2408 354.2 4881.53 0.0424964
2409 354.278 4883.54 0.0388004
2410 354.362 4885.55 0.0419808
2411 354.433 4887.55 0.0353576
2412 354.508 4889.58 0.0369566
2413 354.578 4891.59 0.0348459
2414 354.661134 4893.61 0.0411754
2415 354.76 4895.61 0.0494289
2416 354.826 4897.62 0.0328209
2417 354.91 4899.65 0.0414252
2418 354.999 4901.65 0.044419
2419 355.074 4903.67 0.0372139
2420 355.147 4905.67 0.0364766
