 DockerStatsCPUPerc DockerStatsCPUPerc DockerStatsCPUPerc DockerStatsRamGByte DockerStatsRamGByte DockerStatsRamGByte
container flowcontrol omnetpp vadere flowcontrol omnetpp vadere
"Execution time in s"      
1238 0.0 98.70630620689656 4.163207553733384 0.048562176 1.411796992 5.359714304
1240 0.0 98.92431054392269 2.0122158840292403 0.048562176 1.411928064 5.359714304
1242 0.0 97.92944931132897 2.977654367002112 0.048562176 1.41232128 5.359714304
1244 0.0 98.6113955864121 2.012317957615566 0.048562176 1.412452352 5.35959552
1246 0.0 98.3883288877892 2.3603929598413487 0.048562176 1.41283328 5.35959552
1248 0.0 94.9943753846154 2.9818620330147696 0.048562176 1.413267456 5.35959552
1250 0.0 98.1213565260546 2.521323344083354 0.0484352 1.413271552 5.35959552
1252 0.0 98.88458728037617 1.2080793568336423 0.0484352 1.4350336 5.35959552
1254 0.0 99.04693485374317 1.7476598292713104 0.0484352 1.435078656 5.359599616
1256 0.0 99.42036446650124 0.8955558309579873 0.0484352 1.43515648 5.359599616
1258 0.0 98.21693759164908 2.31015686761964 0.0484352 1.43618048 5.359599616
1260 0.0 93.14067779839208 8.006184436471607 0.0484352 1.43618048 5.359599616
1262 0.0 98.633768891094 2.008321448951743 0.0484352 1.436286976 5.359599616
1264 0.0 99.00524663787785 1.86706958250497 0.0484352 1.436286976 5.359599616
1266 0.0 98.74860518031974 1.727902700024771 0.0484352 1.436418048 5.359599616
1269 0.0 98.63802932638632 2.033931629868519 0.0484352 1.438040064 5.359599616
1271 0.0 99.12557433420042 1.0876120401337792 0.0484352 1.438543872 5.359599616
1273 0.0 98.82030214933532 1.9501449664429529 0.0484352 1.438937088 5.359599616
1275 0.0 98.27030730378806 2.011358713667285 0.048566272 1.439182848 5.359599616
1277 0.0 98.56009763857818 2.0889186135438518 0.048566272 1.439182848 5.359599616
1279 0.0 98.72626889797942 1.7898215277777776 0.048566272 1.439576064 5.359599616
1281 0.0 92.74749942970494 8.209356746031746 0.048566272 1.439318016 5.359599616
1283 0.0 98.30338348623852 2.193027225390528 0.048566272 1.439449088 5.359599616
1285 0.0 99.63055120069676 1.0371064165844026 0.048566272 1.439473664 5.359599616
1287 0.0 98.81557659336563 1.9400710647285373 0.048566272 1.4414848 5.359599616
1289 0.0 98.64774006934124 2.265883704804359 0.048566272 1.44254976 5.359599616
1291 0.0 98.8129090548251 1.7875390873015873 0.048566272 1.44254976 5.359599616
1293 0.0 98.80588150896725 1.866831066040069 0.048443392 1.443090432 5.359599616
1295 0.0 92.38446283942964 8.67722664020836 0.048443392 1.44334848 5.359599616
1297 0.0 98.22439890873017 2.5129773589584623 0.048443392 1.443454976 5.359599616
1299 0.0 98.94723593943904 1.557266898263027 0.048443392 1.443692544 5.359599616
1301 0.0 98.4826128840436 2.0457744301288403 0.048443392 1.443692544 5.359599616
1303 0.0 99.05446360371516 1.7497399232007926 0.048443392 1.444921344 5.359730688
1305 0.0 99.01131071428571 1.459032262864228 0.048443392 1.445576704 5.359730688
1307 0.0 97.80535142751204 3.178326050420168 0.048443392 1.445838848 5.359730688
1309 0.5902755379668563 92.22530600847668 8.201483989111606 0.048443392 1.446334464 5.359730688
1311 0.0 99.10367760158572 1.7071592565055762 0.048443392 1.446465536 5.359730688
1313 0.0 99.1229405698779 1.0468800394769306 0.048443392 1.4678016 5.359730688
1315 0.0 99.25299481813651 1.1425892526250772 0.048443392 1.467932672 5.359730688
1317 0.0 87.03502385139319 1.7258239920605385 0.048443392 1.467871232 5.359607808
1319 0.0 97.93789886194952 2.641586930693069 0.048443392 1.46792448 5.359607808
1321 0.0 98.62083492456097 2.180541377178885 0.048443392 1.468104704 5.359607808
1323 0.0 94.07490477253006 6.674220922161626 0.048443392 1.467756544 5.359607808
1325 0.0 98.4086158194892 2.258890376984127 0.048443392 1.468116992 5.359607808
1327 0.0 98.71184546351084 2.1930858491738103 0.048443392 1.468116992 5.359607808
1329 0.0 98.18457499378572 2.38898368159204 0.048443392 1.468510208 5.359607808
1331 0.0 96.00280390847249 5.224630363118106 0.048443392 1.468510208 5.359607808
1333 0.0 98.7693869242199 1.5914105054509415 0.048443392 1.46864128 5.359607808
1335 0.0 99.23048737912224 1.6008097222222222 0.048443392 1.468747776 5.359607808
1337 0.0 92.49534751984127 9.356826868261246 0.048443392 1.470107648 5.359611904
1339 0.0 98.41109027381984 2.207587314172448 0.048443392 1.470500864 5.359611904
1341 0.0 99.00687879312476 1.5709294700346703 0.048443392 1.470631936 5.359611904
1343 0.0 98.4709261798311 1.8135026476072091 0.048443392 1.470636032 5.359611904
1345 0.0 98.0152692079208 3.007699814425337 0.048443392 1.470636032 5.359611904
1347 0.0 98.01441325912184 2.807484075173096 0.048443392 1.472065536 5.359611904
1349 0.0 98.36160941409638 2.6184324163568773 0.048443392 1.472720896 5.359611904
1351 0.0 98.3627695436508 2.4385826615403694 0.048443392 1.472720896 5.359611904
1353 0.0 98.26969978921264 1.9955370613763173 0.048443392 1.472397312 5.359742976
1355 0.0 98.20023658204336 2.2163616926503344 0.048443392 1.472372736 5.359620096
1357 0.0 99.02569510072122 1.810141155997514 0.048443392 1.472503808 5.359620096
1359 0.0 93.08488699740197 10.389513486760702 0.048443392 1.472503808 5.359751168
1361 0.0 98.89603856982684 1.7126835787650043 0.048443392 1.47263488 5.359632384
1363 0.0 98.99969718746128 1.315528682938917 0.048443392 1.472765952 5.359632384
1365 0.0 98.30509940535184 2.692129558659908 0.048443392 1.472765952 5.359632384
1367 0.0 98.5379807920792 1.8143267326732675 0.048443392 1.47329024 5.359632384
1369 0.0 98.50159084804775 2.1329669548036554 0.048443392 1.47329024 5.359632384
1371 0.0 99.40359886180872 1.0892716883116884 0.048443392 1.473421312 5.359632384
1373 0.0 92.9141132936508 7.942963958824259 0.048443392 1.495560192 5.359632384
1375 0.0 98.57343551309096 2.100084335855141 0.048443392 1.496215552 5.359632384
1377 0.0 98.59275216372826 1.7622362032550627 0.048443392 1.49673984 5.359632384
1379 0.0 98.80103737135772 1.6748686918784874 0.048443392 1.49673984 5.359632384
1382 0.0 99.19453936763794 1.1904452268782544 0.048443392 1.49686272 5.359632384
1384 0.0 98.49943941677996 2.3799466467587407 0.048443392 1.497387008 5.359632384
1386 0.0 98.91038670470049 1.6230975452516738 0.048443392 1.497370624 5.359632384
1388 0.0 92.52446126751828 8.472003370925766 0.048443392 1.49776384 5.359632384
1390 0.0 98.8265760279093 1.824435985645341 0.048443392 1.497870336 5.359632384
1392 0.0 98.38869080029916 2.559322079207921 0.048443392 1.497919488 5.359632384
1394 0.0 98.59924866395764 1.7647883770023594 0.048443392 1.497919488 5.359632384
1396 0.0 98.51543948348646 1.7359854151268788 0.048443392 1.49805056 5.359632384
1398 0.0 98.64511968250032 2.050789524636962 0.048443392 1.49805056 5.359632384
1400 0.0 99.0234936771634 1.3749036706349207 0.048443392 1.498181632 5.359632384
1402 0.0 92.92581023417172 8.005840009921867 0.048443392 1.497837568 5.359632384
1404 0.0 98.64316474944458 2.4734804426209127 0.048443392 1.49796864 5.359632384
1406 0.0 98.16854588701683 2.6944885254027264 0.048443392 1.49796864 5.359632384
1408 0.0 99.22135264982666 0.9906712284616336 0.048443392 1.49796864 5.359632384
1410 0.0 98.18879417930694 2.374030371567044 0.048443392 1.50247424 5.359632384
1412 0.0 97.92487929798544 2.514181764196462 0.048443392 1.50265856 5.359632384
1414 0.0 98.2451082786784 2.655320930232558 0.048443392 1.5028224 5.359632384
1416 0.0 97.78573701001608 2.9116932591218307 0.048443392 1.502953472 5.359632384
1418 0.0 98.57586347987618 2.62922998389295 0.048443392 1.50325248 5.359632384
1420 0.0 99.3486944967774 1.4251037798983763 0.048443392 1.50325248 5.359632384
1422 0.0 98.52495471417966 2.3395047901968065 0.048443392 1.503383552 5.359632384
1424 0.0 92.775175399876 8.09414182358771 0.048443392 1.503514624 5.359632384
1426 0.0 99.10905122824344 1.1991883668903804 0.048443392 1.503514624 5.359632384
1428 0.0 98.69454692460316 1.886459913205208 0.048443392 1.503727616 5.359632384
1430 0.0 98.37227106372428 2.2977555334987594 0.048443392 1.503956992 5.359632384
1432 0.0 98.24942279230387 2.294092991115498 0.048443392 1.503899648 5.359632384
1434 0.0 98.33623915789474 2.40509985141159 0.048443392 1.50501376 5.359632384
1436 0.0 99.03259851485149 1.6783768144661877 0.048443392 1.525956608 5.359632384
1438 0.0 92.42212620586774 8.244927582349286 0.048443392 1.526063104 5.359632384
1440 0.0 98.65617029262872 2.0587352144188933 0.048443392 1.526145024 5.359632384
1442 0.0 98.6034873574616 2.3074057766208007 0.048443392 1.526267904 5.359632384
1444 0.0 98.97322889245584 1.4522942448725915 0.048443392 1.526530048 5.359632384
1446 0.0 86.71590517928286 8.123029898690389 0.048443392 1.528881152 5.359632384
1448 0.0 99.30964802386278 0.7753212030822769 0.048443392 1.52940544 5.359632384
1450 0.0 98.6208096409492 1.5732420248799113 0.048443392 1.52940544 5.359632384
1452 0.0 98.9316379020287 1.217240956651719 0.048443392 1.529536512 5.359632384
1454 0.0 97.63529356318988 3.9589530068195913 0.048574464 1.530281984 5.359632384
1456 0.0 98.5624919266964 1.8312636904761903 0.048574464 1.530413056 5.359632384
1458 0.0 98.18150461538464 2.1450569451309938 0.048574464 1.530806272 5.359632384
1460 0.0 93.05405765186194 7.957943663366336 0.048574464 1.531199488 5.359632384
1462 0.0 98.67517334327988 1.7130179286335945 0.048447488 1.53133056 5.359632384
1464 0.0 98.76996432486298 1.8396285537547945 0.048447488 1.531379712 5.359632384
1466 0.0 98.48745419818924 2.2129683531746034 0.048447488 1.531510784 5.359632384
1468 0.0 92.53199930521092 9.022455391487778 0.048447488 1.531904 5.359632384
1470 0.0 99.34781960882025 0.9954442770712434 0.048447488 1.532928 5.359632384
1472 0.0 98.54210075955672 1.5312265908810083 0.048447488 1.534078976 5.359632384
1474 0.0 98.9703410087991 1.420577117384844 0.048447488 1.534210048 5.359632384
1476 0.0 98.724768967654 2.290683922151977 0.048447488 1.534025728 5.359632384
1478 0.0 98.59704824507008 2.0710290038456765 0.048447488 1.5341568 5.359632384
1480 0.0 98.56193461205297 2.328876610505451 0.048447488 1.534287872 5.359632384
1482 0.0 92.4162139385716 8.354160845245495 0.048447488 1.535082496 5.359632384
1484 0.0 98.72785015495228 1.7822986264076228 0.048447488 1.535082496 5.359632384
1486 0.0 98.65910242935053 1.6517493247429067 0.048447488 1.535606784 5.359632384
1488 0.0 99.58580897149938 1.159013951183249 0.048447488 1.535737856 5.359632384
1490 0.6141309099962654 90.41148311335884 19.39206107473749 0.048447488 1.535737856 5.359898624
1492 0.0 95.28616536506756 2.127290717561036 0.048447488 1.536 5.359771648
1495 0.0 98.91048970478788 1.601156205102799 0.048447488 1.536 5.359644672
1497 0.0 99.28844571710688 1.51146895437026 0.048447488 1.536135168 5.359644672
1499 0.0 98.35540402419454 2.693442922828383 0.048447488 1.557209088 5.359644672
1501 0.0 98.55731592119936 1.8488710100135988 0.048447488 1.557225472 5.359644672
1503 0.0 98.60641913970495 1.92954903321765 0.048447488 1.557372928 5.359644672
1505 0.0 99.00613602660424 1.6526600496277914 0.048447488 1.557368832 5.359644672
1507 0.0 98.7879401313344 2.215206341342581 0.048447488 1.557368832 5.359644672
1509 0.0 98.1082649248213 2.4318536864354097 0.048447488 1.557499904 5.359644672
1511 0.0 98.4031733631507 1.962554316234008 0.048447488 1.55789312 5.359644672
1513 0.0 92.72302718253968 8.13027345977439 0.048447488 1.5571968 5.359644672
1515 0.0 98.640681066336 1.975100210787353 0.048447488 1.557327872 5.359644672
1517 0.0 98.599739154161 1.9729878675102344 0.048447488 1.557327872 5.359644672
1519 0.0 99.08182413493736 1.341161597618457 0.048447488 1.557327872 5.359644672
1521 0.0 94.31517077534792 7.365563322652206 0.048447488 1.557901312 5.359644672
1523 0.0 98.62268988235294 1.796118320327016 0.048447488 1.5584256 5.359644672
1525 0.0 99.1295584402764 1.6349314434912343 0.048447488 1.55879424 5.359644672
1527 0.0 98.8603905543127 1.9623005217391305 0.048447488 1.558925312 5.359644672
1529 0.0 99.20321526641884 1.6072463825569872 0.04857856 1.559068672 5.359906816
1531 0.0 98.5129040407808 1.7590796591330122 0.048451584 1.55959296 5.359788032
1533 0.0 98.98459 1.1834327885091631 0.048451584 1.55959296 5.359788032
1535 0.0 92.82252839261372 8.41808325074331 0.048451584 1.560743936 5.359788032
1537 0.0 98.59517847222222 2.001930378806635 0.048451584 1.561268224 5.359775744
1539 0.0 98.99252397370704 1.5069466947786183 0.048451584 1.5612928 5.359775744
1541 0.0 97.96272551792582 2.814813741783455 0.048451584 1.561423872 5.359775744
1543 0.0 99.03913401141156 1.9758211636273415 0.048451584 1.56157952 5.359775744
1545 0.0 98.4274146365666 2.0304402877697845 0.048451584 1.561710592 5.359775744
1547 0.0 99.08770476308302 1.5104518747679745 0.048451584 1.561710592 5.359775744
1549 0.0 98.91005069158878 1.7034859123545434 0.048451584 1.561841664 5.359775744
1551 0.0 98.4434657384386 2.0521339788950965 0.048451584 1.56196864 5.359775744
1553 0.0 98.54469788077829 1.9960234973354811 0.048451584 1.562099712 5.359775744
1555 0.0 95.71770208955223 2.3906653076445 0.048451584 1.562230784 5.359775744
1557 0.0 91.63432495049506 11.985581266261926 0.048451584 1.5640576 5.359919104
1559 0.0 97.73741018461158 2.988075926155371 0.048451584 1.56420096 5.359792128
1561 0.0 98.34976524752476 1.9874950235206732 0.048451584 1.565089792 5.359792128
1563 0.0 98.36010298896193 2.382763537144984 0.048451584 1.58603264 5.359792128
1565 0.6494666170819388 91.720181291042 9.990345278810407 0.048582656 1.585385472 5.360054272
1567 0.0 98.31245670460169 2.0583811997526285 0.048582656 1.585385472 5.360054272
1569 0.0 99.34717166293812 1.32174155682666 0.04845568 1.585393664 5.360054272
1571 0.0 93.22545204534254 7.664384806355512 0.04845568 1.585410048 5.360054272
1573 0.0 98.91384056568664 1.5922816873449133 0.04845568 1.58554112 5.359927296
1575 0.0 99.21923375819824 1.1858937987374676 0.04845568 1.58554112 5.359927296
1577 0.0 98.9732311662531 1.595633701451793 0.04845568 1.58562304 5.359927296
1579 0.0 98.17443086082858 2.66061776674938 0.04845568 1.597853696 5.35980032
1581 0.0 98.76891058678196 2.3504362469135804 0.04845568 1.597984768 5.35980032
1583 0.0 98.54743888132656 1.72955109516149 0.04845568 1.597984768 5.35980032
1585 0.0 99.23193612617052 1.382147190452511 0.04845568 1.597984768 5.35980032
1587 0.0 98.61433277977444 1.9320345109706207 0.04845568 1.597865984 5.359935488
1589 0.0 99.16482880996884 1.3932786942005688 0.04845568 1.59797248 5.359808512
1591 0.0 98.87464665838507 1.9208122281595623 0.04845568 1.597988864 5.359808512
1593 0.0 91.8466318869328 9.646092933300272 0.04845568 1.59821824 5.360070656
1595 0.0 99.604728201314 1.1340299306243806 0.04845568 1.59830016 5.360070656
1597 0.0 98.51620971740206 2.0338675595238094 0.04845568 1.599401984 5.360070656
1599 0.0 98.57480044593088 1.8595248761149648 0.04845568 1.599533056 5.360070656
1601 0.0 98.62198868716808 1.9842660698744248 0.048586752 1.599586304 5.360070656
1603 0.0 98.9332878458498 1.0538354280059377 0.048586752 1.599717376 5.359915008
1605 0.0 98.78464503703704 1.690259373446047 0.048586752 1.599717376 5.359915008
1607 0.0 92.01881991309746 24.12473277060576 0.048586752 1.599987712 5.360177152
1610 0.0 98.9634041919881 1.4875582682049373 0.048459776 1.599987712 5.360070656
1612 0.0 99.25882445133291 1.0519098437887429 0.048459776 1.600118784 5.360070656
1614 0.0 98.82145621338653 1.8229624613863835 0.048459776 1.600118784 5.360070656
1616 0.0 98.82435742771683 1.815644697438436 0.048459776 1.600413696 5.360201728
1618 0.0 98.66214008187568 1.9853772264946663 0.048459776 1.60043008 5.360201728
1620 0.0 98.90542674274371 1.8532274407641731 0.048459776 1.600561152 5.360201728
1622 0.0 93.08433497390008 7.383167884663187 0.048459776 1.600774144 5.360201728
1624 0.0 99.15098881431769 1.520617607891492 0.048459776 1.600749568 5.360201728
1626 0.0 98.54845277777778 2.0500676587301583 0.048459776 1.600856064 5.360201728
1628 0.0 99.2205912008923 1.6516956683629145 0.048459776 1.600987136 5.360111616
1630 0.0 92.37567754546578 8.24200435428006 0.048459776 1.62195456 5.360115712
1632 0.0 98.71123558419032 1.6656280510469583 0.048459776 1.62195456 5.360115712
1634 0.0 98.19871115527953 2.279326486885852 0.048459776 1.622085632 5.360115712
1636 0.0 98.73649902360648 1.908712540192926 0.048459776 1.622085632 5.360115712
1638 0.0 98.17024573193328 3.681425855043832 0.048467968 1.622192128 5.360246784
1640 0.0 98.93538657734771 1.5639731084098238 0.048467968 1.622192128 5.360246784
1642 0.0 98.67478013130189 1.644805055135671 0.048467968 1.6223232 5.360119808
1644 0.0 92.82730475247524 7.678099405940594 0.048467968 1.6223232 5.359992832
1646 0.0 98.85744742523886 1.7564311662531016 0.048467968 1.622454272 5.359992832
1648 0.0 99.2372855451406 1.3963683582089552 0.048467968 1.622454272 5.359992832
1650 0.0 99.23695635372802 0.978270267591675 0.048467968 1.622585344 5.359992832
1652 0.0 88.69093326735123 7.892543893082539 0.048467968 1.62240512 5.359992832
1654 0.0 97.4366600669892 3.382776587301587 0.048467968 1.622536192 5.359992832
1656 0.0 98.0161967278136 2.548421971481711 0.048467968 1.622536192 5.359992832
1658 0.0 98.43673430095522 2.275096786999132 0.048467968 1.622667264 5.359992832
1660 0.0 92.80170765799257 8.323764046615423 0.048467968 1.622614016 5.359992832
1662 0.0 99.10670775357808 1.221222046465645 0.048467968 1.622761472 5.359992832
1664 0.0 98.53365420537595 1.928192 0.048467968 1.622761472 5.359992832
1666 0.0 98.74594302773976 1.638410542018896 0.048467968 1.623912448 5.359992832
1668 0.0 92.27672194879445 8.630135750651933 0.048467968 1.624088576 5.360123904
1670 0.0 99.23404423506076 1.0512951270923745 0.048467968 1.624219648 5.360123904
1672 0.0 99.23628991825612 1.4984614011159332 0.048467968 1.624219648 5.360123904
1674 0.0 98.9542704553915 1.621055253690609 0.048467968 1.624367104 5.360123904
1676 0.0 98.7774227948464 1.610590259015987 0.04847616 1.624252416 5.360128
1678 0.0 99.30197069560928 1.382098122591073 0.04847616 1.624252416 5.360128
1680 0.0 98.3146771125893 2.0264124239035906 0.04847616 1.624383488 5.360001024
1682 0.0 92.60299970223323 8.227775908696191 0.04847616 1.624383488 5.360001024
1684 0.0 99.08794323989083 1.3878018111896788 0.04847616 1.62451456 5.360001024
1686 0.0 99.70622537869384 0.6073716320766303 0.04847616 1.624563712 5.360001024
1688 0.0 98.5004826650216 1.974961213326703 0.04847616 1.624563712 5.360001024
1690 0.0 99.16742543739916 1.3089689373297002 0.04847616 1.625034752 5.360001024
1692 0.0 97.72010114030738 2.828180520446097 0.04847616 1.625165824 5.360001024
1694 0.0 99.40158581173262 1.4218858489396005 0.04847616 1.625141248 5.360001024
1696 0.0 98.78604127691165 1.4608924792466855 0.04847616 1.646215168 5.360001024
1698 0.0 99.27624029776672 1.0615430272952855 0.04847616 1.646215168 5.360001024
1700 0.0 98.07053580613254 2.3231370842092245 0.04847616 1.646321664 5.360001024
1702 0.0 98.43828912263332 1.920880584086128 0.04847616 1.646321664 5.360001024
1704 0.0 91.8463852365618 8.882755203171456 0.04847616 1.646583808 5.360001024
1706 0.0 99.27972824578792 1.4948354718850632 0.04847616 1.646526464 5.360001024
1708 0.0 98.78894111194217 1.8844821985640008 0.04847616 1.646657536 5.360001024
1710 0.0 98.7802947420512 1.423804182650662 0.04847616 1.646788608 5.360001024
1712 0.0 98.8027749440716 1.4372400049695615 0.04847616 1.646825472 5.360009216
1714 0.0 98.49439762816552 1.960237483035164 0.04847616 1.646956544 5.360009216
1716 0.0 98.97869425974348 1.5219755404570725 0.04847616 1.646956544 5.360009216
1718 0.0 92.33954890873017 8.726532111000992 0.04847616 1.646956544 5.360009216
1720 0.0 98.63213211009176 1.9688096230158727 0.04847616 1.647087616 5.360009216
1722 0.0 98.74 2.289559241353663 0.04847616 1.647087616 5.360009216
1725 0.0 99.00762818428184 1.6268153846153846 0.04847616 1.647235072 5.360009216
1727 0.0 98.83185555555556 1.6981703657780531 0.04847616 1.64726784 5.360009216
1729 0.0 98.73224575746316 1.7204724573125465 0.04847616 1.647398912 5.360009216
1731 0.0 98.50054460280084 2.122460295029131 0.04847616 1.647398912 5.360009216
1733 0.0 98.87093710177264 1.5906585408150624 0.04847616 1.648549888 5.360009216
1735 0.0 98.93760752847946 1.8247918640704448 0.04847616 1.648123904 5.360140288
1737 0.0 98.86018399901076 1.7705142998515586 0.04847616 1.6482304 5.360140288
1739 0.0 98.97458895219222 1.266563228921629 0.04847616 1.648361472 5.360013312
1741 0.0 92.87392626362735 8.11049820388951 0.04847616 1.648500736 5.360013312
1743 0.0 98.34539049273924 2.3311344750558454 0.04847616 1.648467968 5.360013312
1745 0.0 98.92822464183382 1.4479769421078674 0.04847616 1.648574464 5.360013312
1747 0.0 98.89106869240348 1.587752559980213 0.04847616 1.648574464 5.360013312
1749 0.0 98.75436503113325 1.5323818429189855 0.04847616 1.648705536 5.360013312
1751 0.0 96.11967497507476 4.557348732533696 0.04847616 1.648644096 5.360013312
1753 0.0 98.79676927270474 1.2628934125804854 0.04847616 1.648775168 5.360013312
1755 0.0 98.9138171442749 1.673982686345033 0.04847616 1.648775168 5.360013312
1757 0.0 98.97857876763176 1.1573213171577124 0.04847616 1.64890624 5.360013312
1759 0.0 98.6475509728591 1.87485904077333 0.04847616 1.649033216 5.360013312
1761 0.0 98.59354755885995 1.854932540272615 0.04847616 1.649033216 5.360013312
1763 0.0 98.91523406798656 1.5638055254070051 0.04847616 1.649188864 5.360013312
1765 0.0 99.14779492260062 1.0528276442903146 0.04847616 1.670270976 5.360013312
1767 0.0 98.44939504790344 2.137058245960281 0.04847616 1.670242304 5.360013312
1769 0.0 98.78837679147036 1.6754904401735895 0.04847616 1.670180864 5.360013312
1771 0.0 98.7387380590507 1.916126326202548 0.04847616 1.67028736 5.360013312
1773 0.0 91.8725775183207 9.027222953670352 0.04847616 1.67028736 5.360013312
1775 0.0 58.0608092239028 1.8919823456484008 0.04847616 1.670549504 5.360013312
1777 0.0 98.26954454859398 2.0912096409491863 0.04847616 1.670549504 5.360013312
1779 0.0 98.22754376316117 2.290973027863777 0.04847616 1.670631424 5.360013312
1781 0.0 98.45943045308243 1.8272673193704303 0.04847616 1.670631424 5.360013312
1783 0.0 90.14705273335812 10.866945828684765 0.04847616 1.670877184 5.360144384
1785 0.0 99.24247552031716 1.4086348105966824 0.04847616 1.671405568 5.360144384
1787 0.0 98.40931522062468 2.54503479876161 0.04847616 1.671929856 5.360144384
1789 0.0 97.75231643869684 2.74960835405271 0.04847616 1.672323072 5.360017408
1791 0.0 99.21781867926876 1.4571539225422048 0.04847616 1.672454144 5.360017408
1793 0.6638710637242748 97.1761698684537 2.930646359915664 0.048603136 1.672531968 5.360017408
1795 0.0 99.40214365953236 1.0981890414347557 0.048603136 1.672925184 5.360017408
1797 0.0 99.31936009944064 1.4661420883732412 0.048603136 1.673449472 5.360017408
1799 0.0 99.52697260443784 1.2640097198115547 0.048603136 1.673555968 5.360017408
1801 0.0 98.60661250154722 1.7630482792770488 0.04847616 1.673572352 5.360017408
1803 0.0 98.51117798710956 2.0783064947942487 0.04847616 1.673703424 5.360017408
1805 0.0 99.38756331096197 1.2518479930408846 0.04847616 1.674227712 5.360017408
1807 0.0 91.71118294496776 9.307131887470565 0.04847616 1.675743232 5.360017408
1809 0.0 98.47642740539204 1.783970410958904 0.04847616 1.675874304 5.360017408
1811 0.0 98.89682807190349 1.7671878833022965 0.04847616 1.675874304 5.360017408
1813 0.0 99.203286926321 1.194183424317618 0.04847616 1.676005376 5.360017408
1815 0.0 91.3442986864932 9.862027168130645 0.04847616 1.676005376 5.360017408
1817 0.0 98.77917414579991 1.7273142573026723 0.04847616 1.676136448 5.360017408
1819 0.0 99.00390285006196 1.9056056477582364 0.04847616 1.67626752 5.360017408
1821 0.0 98.7602790928244 1.737739134746498 0.04847616 1.67626752 5.360017408
1823 0.0 99.4286949925632 1.0326245014245017 0.04847616 1.677234176 5.360017408
1825 0.0 98.68138498141263 1.8033118929633296 0.04847616 1.677627392 5.360017408
1827 0.0 98.1172216390996 2.4121185774682914 0.04847616 1.677733888 5.360017408
1829 0.6270531420089065 90.12502525427934 10.131600843358552 0.04847616 1.678258176 5.360017408
1831 0.0 98.86544875077688 1.5542254132741178 0.04847616 1.678258176 5.360017408
1833 0.0 98.89408682745828 1.817346129876605 0.04847616 1.678782464 5.360017408
1835 0.0 98.79473375574604 1.408363332102867 0.04847616 1.678913536 5.360017408
1838 0.0 90.6636453567454 10.475551243657964 0.04847616 1.70008576 5.36014848
1840 0.0 98.49559121261017 2.127807809002736 0.04847616 1.69998336 5.36014848
1842 0.0 98.79797667450786 1.423218623080733 0.04847616 1.69998336 5.36014848
1844 0.0 97.93140908641976 2.648668525601481 0.04847616 1.700114432 5.360021504
1846 0.0 98.38040154133 1.9620752485089463 0.04847616 1.700114432 5.360021504
1848 0.0 98.26627373612824 2.068237158469945 0.04847616 1.700151296 5.360021504
1850 0.0 98.51935257936508 1.9698016228178017 0.04847616 1.700282368 5.360021504
1852 0.0 98.3723218253968 2.246006349206349 0.04847616 1.700282368 5.360021504
1854 0.0 98.80122014814812 1.538400691443388 0.04847616 1.700282368 5.360021504
1856 0.0 90.78114061763613 10.096302938623682 0.04847616 1.70041344 5.360021504
1858 0.0 98.13021991084696 2.280623984142716 0.04847616 1.70041344 5.360021504
1860 0.0 98.8854033192965 1.9071218521728368 0.04847616 1.70041344 5.360021504
1862 0.0 99.08458866988968 1.179718061237139 0.04847616 1.700544512 5.360021504
1864 0.0 97.25780850588966 3.2174128649183573 0.04847616 1.700544512 5.360021504
1866 0.0 98.92347584840228 1.2559706603890473 0.04847616 1.701470208 5.360033792
1868 0.0 96.90521651013346 13.713808605341246 0.04847616 1.702330368 5.360164864
1870 0.0 98.5548855657341 2.2539699925724186 0.04847616 1.702330368 5.360037888
1872 0.0 98.54168354524133 2.1159379258890825 0.04847616 1.70246144 5.360037888
1874 0.0 98.67979801685672 1.694407934540045 0.04847616 1.702596608 5.360037888
1876 0.0 98.6058656114752 1.9798492452363272 0.04847616 1.702596608 5.360037888
1878 0.0 97.9638038166047 3.075688652394506 0.04847616 1.70272768 5.360037888
1880 0.0 98.7413881151115 1.7794876715716583 0.04847616 1.70272768 5.360037888
1882 0.0 91.0402306226018 9.618118983261004 0.04847616 1.703878656 5.360037888
1884 0.0 98.3573172909948 2.214505357142857 0.04847616 1.704009728 5.360037888
1886 0.0 98.85053811659192 1.6621229779866438 0.04847616 1.70397696 5.360037888
1888 0.0 98.50006640316204 2.0296330741700603 0.04847616 1.70405888 5.360037888
1890 0.0 98.39478410760992 2.075081774372915 0.04847616 1.7041408 5.360037888
1892 0.0 98.6107957383548 2.128587221396731 0.04847616 1.704091648 5.360037888
1894 0.0 99.0045117545162 1.552535872387783 0.04847616 1.70422272 5.360037888
1896 0.0 98.80945094830793 1.6393838065716055 0.04847616 1.704353792 5.360037888
1898 0.0 98.57872525402726 1.9384120024798512 0.04847616 1.704353792 5.360037888
1900 0.0 97.4960161646213 3.6995640510722696 0.04847616 1.704484864 5.360037888
1902 0.0 98.9125826915934 1.87117621407334 0.04847616 1.704361984 5.360037888
1904 0.0 99.50564166769765 0.9660551913249408 0.04847616 1.70446848 5.360037888
1906 0.0 98.75474152626364 1.9040643255987093 0.04847616 1.704599552 5.360037888
1908 0.0 98.10889201784828 2.610422806147744 0.04847616 1.704636416 5.360037888
1910 0.0 98.65954383189124 1.4950249258160238 0.04847616 1.704689664 5.360037888
