 time diss_time hostId
1917 184.021134 0.021134 16875
1918 186.021134 0.021134 16875
1919 184.021134 0.021134 16948
1920 186.021134 0.021134 16948
1921 184.021134 0.021134 18688
1922 186.021134 0.021134 18688
1923 184.021134 0.021134 18761
1924 186.021134 0.021134 18761
1925 184.021134 0.021134 21381
1926 186.021134 0.021134 21381
1927 184.021134 0.021134 21454
1928 186.021134 0.021134 21454
1929 184.021134 0.021134 20674
1930 186.021134 0.021134 20674
1931 184.021134 0.021134 20747
1932 186.021134 0.021134 20747
1933 184.021134 0.021134 22779
1934 186.021134 0.021134 22779
1935 184.021134 0.021134 22852
1936 186.021134 0.021134 22852
1937 184.021134 0.021134 23478
1938 186.021134 0.021134 23478
1939 184.021134 0.021134 29654
1940 186.021134 0.021134 29654
1941 184.021134 0.021134 29727
1942 186.021134 0.021134 29727
1943 184.021134 0.021134 27873
1944 186.021134 0.021134 27873
1945 184.021134 0.021134 27946
1946 186.021134 0.021134 27946
1947 184.021134 0.021134 27139
1948 186.021134 0.021134 27139
1949 184.021134 0.021134 25704
1950 186.021134 0.021134 25704
1951 184.021134 0.021134 25777
1952 186.021134 0.021134 25777
1953 184.021134 0.021134 24975
1954 186.021134 0.021134 24975
1955 184.021134 0.021134 25048
1956 186.021134 0.021134 25048
1957 184.021134 0.021134 32570
1958 186.021134 0.021134 32570
1959 184.021134 0.021134 31878
1960 186.021134 0.021134 31878
1961 184.021134 0.021134 31951
1962 186.021134 0.021134 31951
1963 184.021134 0.021134 34211
1964 186.021134 0.021134 34211
1965 184.021134 0.021134 34284
1966 186.021134 0.021134 34284
1967 184.021134 0.021134 34980
1968 186.021134 0.021134 34980
1969 184.021134 0.021134 35053
1970 186.021134 0.021134 35053
1971 184.021134 0.021134 36802
1972 186.021134 0.021134 36802
1973 184.021134 0.021134 36875
1974 186.021134 0.021134 36875
1975 184.021134 0.021134 37685
1976 186.021134 0.021134 37685
1977 184.021134 0.021134 37758
1978 186.021134 0.021134 37758
1979 184.021134 0.021134 39395
1980 186.021134 0.021134 39395
1981 184.021134 0.021134 39468
1982 186.021134 0.021134 39468
1983 184.021134 0.021134 40259
1984 186.021134 0.021134 40259
1985 184.021134 0.021134 40332
1986 186.021134 0.021134 40332
1987 188.021134 0.021134 18688
1988 190.021134 0.021134 18688
1989 188.021134 0.021134 1076
1990 190.021134 0.021134 1076
1991 188.021134 0.021134 1821
1992 190.021134 0.021134 1821
1993 188.021134 0.021134 1894
1994 190.021134 0.021134 1894
1995 188.021134 0.021134 2095
1996 190.021134 0.021134 2095
1997 188.021134 0.021134 2799
1998 190.021134 0.021134 2799
1999 188.021134 0.021134 3198
2000 190.021134 0.021134 3198
2001 188.021134 0.021134 4263
2002 190.021134 0.021134 4263
2003 188.021134 0.021134 4336
2004 190.021134 0.021134 4336
2005 188.021134 0.021134 3893
2006 190.021134 0.021134 3893
2007 188.021134 0.021134 7913
2008 190.021134 0.021134 7913
2009 188.021134 0.021134 7986
2010 190.021134 0.021134 7986
2011 188.021134 0.021134 9473
2012 190.021134 0.021134 9473
2013 188.021134 0.021134 11705
2014 190.021134 0.021134 11705
2015 188.021134 0.021134 11778
2016 190.021134 0.021134 11778
2017 188.021134 0.021134 12961
2018 190.021134 0.021134 12961
2019 188.021134 0.021134 13537
2020 190.021134 0.021134 13537
2021 188.021134 0.021134 13610
2022 190.021134 0.021134 13610
2023 188.021134 0.021134 16875
2024 190.021134 0.021134 16875
2025 188.021134 0.021134 16948
2026 190.021134 0.021134 16948
2027 188.021134 0.021134 18761
2028 190.021134 0.021134 18761
2029 188.021134 0.021134 21381
2030 190.021134 0.021134 21381
2031 188.021134 0.021134 21454
2032 190.021134 0.021134 21454
2033 188.021134 0.021134 20674
2034 190.021134 0.021134 20674
2035 188.021134 0.021134 20747
2036 190.021134 0.021134 20747
2037 188.021134 0.021134 22779
2038 190.021134 0.021134 22779
2039 188.021134 0.021134 22852
2040 190.021134 0.021134 22852
2041 188.021134 0.021134 23478
2042 190.021134 0.021134 23478
2043 188.021134 0.021134 29654
2044 190.021134 0.021134 29654
2045 188.021134 0.021134 29727
2046 190.021134 0.021134 29727
2047 188.021134 0.021134 27873
2048 190.021134 0.021134 27873
2049 188.021134 0.021134 27946
2050 190.021134 0.021134 27946
2051 188.021134 0.021134 27139
2052 190.021134 0.021134 27139
2053 188.021134 0.021134 25704
2054 190.021134 0.021134 25704
2055 188.021134 0.021134 25777
2056 190.021134 0.021134 25777
2057 188.021134 0.021134 24975
2058 190.021134 0.021134 24975
2059 188.021134 0.021134 25048
2060 190.021134 0.021134 25048
2061 188.021134 0.021134 31878
2062 190.021134 0.021134 31878
2063 188.021134 0.021134 31951
2064 190.021134 0.021134 31951
2065 188.021134 0.021134 34211
2066 190.021134 0.021134 34211
2067 188.021134 0.021134 34284
2068 190.021134 0.021134 34284
2069 188.021134 0.021134 34980
2070 190.021134 0.021134 34980
2071 188.021134 0.021134 35053
2072 190.021134 0.021134 35053
2073 188.021134 0.021134 36802
2074 190.021134 0.021134 36802
2075 188.021134 0.021134 36875
2076 190.021134 0.021134 36875
2077 188.021134 0.021134 37685
2078 190.021134 0.021134 37685
2079 188.021134 0.021134 37758
2080 190.021134 0.021134 37758
2081 188.021134 0.021134 39395
2082 190.021134 0.021134 39395
2083 188.021134 0.021134 39468
2084 190.021134 0.021134 39468
2085 188.021134 0.021134 40259
2086 190.021134 0.021134 40259
2087 188.021134 0.021134 40332
2088 190.021134 0.021134 40332
2089 190.021134 0.021134 41819
2090 190.021134 0.021134 41892
2091 192.021134 0.021134 1076
2092 192.021134 0.021134 4336
2093 192.021134 0.021134 21381
2094 192.021134 0.021134 20747
2095 192.021134 0.021134 23478
2096 192.021134 0.021134 29654
2097 192.021134 0.021134 29727
2098 192.021134 0.021134 27873
2099 192.021134 0.021134 27946
2100 192.021134 0.021134 27139
2101 192.021134 0.021134 25704
2102 192.021134 0.021134 25048
2103 192.021134 0.021134 31878
2104 192.021134 0.021134 31951
2105 192.021134 0.021134 34211
2106 192.021134 0.021134 34284
2107 192.021134 0.021134 34980
2108 192.021134 0.021134 35053
2109 192.021134 0.021134 36802
2110 192.021134 0.021134 36875
2111 192.021134 0.021134 37685
2112 192.021134 0.021134 37758
2113 192.021134 0.021134 39395
2114 192.021134 0.021134 39468
2115 192.021134 0.021134 40259
2116 192.021134 0.021134 40332
2117 192.021134 0.021134 41819
2118 192.021134 0.021134 41892
2119 192.021134 0.021134 42847
2120 192.021134 0.021134 42920
2121 198.021134 0.021134 1821
2122 200.021134 0.021134 1821
2123 198.021134 0.021134 1894
2124 200.021134 0.021134 1894
2125 198.021134 0.021134 2095
2126 200.021134 0.021134 2095
2127 198.021134 0.021134 2799
2128 200.021134 0.021134 2799
2129 198.021134 0.021134 3198
2130 200.021134 0.021134 3198
2131 198.021134 0.021134 4263
2132 200.021134 0.021134 4263
2133 198.021134 0.021134 4336
2134 200.021134 0.021134 4336
2135 198.021134 0.021134 3893
2136 200.021134 0.021134 3893
2137 198.021134 0.021134 7913
2138 200.021134 0.021134 7913
2139 198.021134 0.021134 7986
2140 200.021134 0.021134 7986
2141 198.021134 0.021134 9473
2142 200.021134 0.021134 9473
2143 198.021134 0.021134 11705
2144 200.021134 0.021134 11705
2145 198.021134 0.021134 11778
2146 200.021134 0.021134 11778
2147 198.021134 0.021134 12961
2148 200.021134 0.021134 12961
2149 198.021134 0.021134 13537
2150 200.021134 0.021134 13537
2151 198.021134 0.021134 13610
2152 200.021134 0.021134 13610
2153 198.021134 0.021134 16875
2154 200.021134 0.021134 16875
2155 198.021134 0.021134 16948
2156 200.021134 0.021134 16948
2157 198.021134 0.021134 18761
2158 200.021134 0.021134 18761
2159 198.021134 0.021134 21454
2160 200.021134 0.021134 21454
2161 198.021134 0.021134 20674
2162 200.021134 0.021134 20674
2163 198.021134 0.021134 20747
2164 200.021134 0.021134 20747
2165 198.021134 0.021134 22779
2166 200.021134 0.021134 22779
2167 198.021134 0.021134 22852
2168 200.021134 0.021134 22852
2169 198.021134 0.021134 23478
2170 200.021134 0.021134 23478
2171 198.021134 0.021134 29654
2172 200.021134 0.021134 29654
2173 198.021134 0.021134 29727
2174 200.021134 0.021134 29727
2175 198.021134 0.021134 27873
2176 200.021134 0.021134 27873
2177 198.021134 0.021134 27946
2178 200.021134 0.021134 27946
2179 198.021134 0.021134 27139
2180 200.021134 0.021134 27139
2181 198.021134 0.021134 25704
2182 200.021134 0.021134 25704
2183 198.021134 0.021134 25777
2184 200.021134 0.021134 25777
2185 198.021134 0.021134 24975
2186 200.021134 0.021134 24975
2187 198.021134 0.021134 25048
2188 200.021134 0.021134 25048
2189 198.021134 0.021134 31878
2190 200.021134 0.021134 31878
2191 198.021134 0.021134 31951
2192 200.021134 0.021134 31951
2193 198.021134 0.021134 34211
2194 200.021134 0.021134 34211
2195 198.021134 0.021134 34284
2196 200.021134 0.021134 34284
2197 198.021134 0.021134 34980
2198 200.021134 0.021134 34980
2199 198.021134 0.021134 35053
2200 200.021134 0.021134 35053
2201 198.021134 0.021134 36802
2202 200.021134 0.021134 36802
2203 198.021134 0.021134 36875
2204 200.021134 0.021134 36875
2205 198.021134 0.021134 37685
2206 200.021134 0.021134 37685
2207 198.021134 0.021134 37758
2208 200.021134 0.021134 37758
2209 198.021134 0.021134 39395
2210 200.021134 0.021134 39395
2211 198.021134 0.021134 39468
2212 200.021134 0.021134 39468
2213 198.021134 0.021134 40259
2214 200.021134 0.021134 40259
2215 198.021134 0.021134 40332
2216 200.021134 0.021134 40332
2217 198.021134 0.021134 41819
2218 200.021134 0.021134 41819
2219 198.021134 0.021134 41892
2220 200.021134 0.021134 41892
2221 198.021134 0.021134 42847
2222 200.021134 0.021134 42847
2223 198.021134 0.021134 42920
2224 200.021134 0.021134 42920
2225 200.021134 0.021134 44731
2226 200.021134 0.021134 44804
2227 200.021134 0.021134 44877
2228 200.021134 0.021134 44950
2229 202.021134 0.021134 1821
2230 202.021134 0.021134 1894
2231 204.021134 0.021134 1894
2232 202.021134 0.021134 2095
2233 204.021134 0.021134 2095
2234 202.021134 0.021134 2799
2235 204.021134 0.021134 2799
2236 202.021134 0.021134 3198
2237 204.021134 0.021134 3198
2238 202.021134 0.021134 4263
2239 204.021134 0.021134 4263
2240 202.021134 0.021134 4336
2241 204.021134 0.021134 4336
2242 202.021134 0.021134 3893
2243 204.021134 0.021134 3893
2244 202.021134 0.021134 7913
2245 204.021134 0.021134 7913
2246 202.021134 0.021134 7986
2247 204.021134 0.021134 7986
2248 202.021134 0.021134 9473
2249 204.021134 0.021134 9473
2250 202.021134 0.021134 11705
2251 204.021134 0.021134 11705
2252 202.021134 0.021134 11778
2253 204.021134 0.021134 11778
2254 202.021134 0.021134 12961
2255 204.021134 0.021134 12961
2256 202.021134 0.021134 13537
2257 204.021134 0.021134 13537
2258 202.021134 0.021134 13610
2259 204.021134 0.021134 13610
2260 202.021134 0.021134 16875
2261 204.021134 0.021134 16875
2262 202.021134 0.021134 16948
2263 204.021134 0.021134 16948
2264 202.021134 0.021134 18761
2265 204.021134 0.021134 18761
2266 202.021134 0.021134 21454
2267 204.021134 0.021134 21454
2268 202.021134 0.021134 20674
2269 204.021134 0.021134 20674
2270 202.021134 0.021134 20747
2271 204.021134 0.021134 20747
2272 202.021134 0.021134 22779
2273 204.021134 0.021134 22779
2274 202.021134 0.021134 22852
2275 204.021134 0.021134 22852
2276 202.021134 0.021134 23478
2277 204.021134 0.021134 23478
2278 202.021134 0.021134 29654
2279 204.021134 0.021134 29654
2280 202.021134 0.021134 29727
2281 204.021134 0.021134 29727
2282 202.021134 0.021134 27873
2283 204.021134 0.021134 27873
2284 202.021134 0.021134 27946
2285 204.021134 0.021134 27946
2286 202.021134 0.021134 27139
2287 204.021134 0.021134 27139
2288 202.021134 0.021134 25704
2289 204.021134 0.021134 25704
2290 202.021134 0.021134 25777
2291 204.021134 0.021134 25777
2292 202.021134 0.021134 24975
2293 204.021134 0.021134 24975
2294 202.021134 0.021134 25048
2295 204.021134 0.021134 25048
2296 202.021134 0.021134 31878
2297 204.021134 0.021134 31878
2298 202.021134 0.021134 31951
2299 204.021134 0.021134 31951
2300 202.021134 0.021134 34211
2301 204.021134 0.021134 34211
2302 202.021134 0.021134 34284
2303 204.021134 0.021134 34284
2304 202.021134 0.021134 34980
2305 204.021134 0.021134 34980
2306 202.021134 0.021134 35053
2307 204.021134 0.021134 35053
2308 202.021134 0.021134 36802
2309 204.021134 0.021134 36802
2310 202.021134 0.021134 36875
2311 204.021134 0.021134 36875
2312 202.021134 0.021134 37685
2313 204.021134 0.021134 37685
2314 202.021134 0.021134 37758
2315 204.021134 0.021134 37758
2316 202.021134 0.021134 39395
2317 204.021134 0.021134 39395
2318 202.021134 0.021134 39468
2319 204.021134 0.021134 39468
2320 202.021134 0.021134 40259
2321 204.021134 0.021134 40259
2322 202.021134 0.021134 40332
2323 204.021134 0.021134 40332
2324 202.021134 0.021134 41819
2325 204.021134 0.021134 41819
2326 202.021134 0.021134 41892
2327 204.021134 0.021134 41892
2328 202.021134 0.021134 42847
2329 204.021134 0.021134 42847
2330 202.021134 0.021134 42920
2331 204.021134 0.021134 42920
2332 202.021134 0.021134 44731
2333 204.021134 0.021134 44731
2334 202.021134 0.021134 44804
2335 204.021134 0.021134 44804
2336 202.021134 0.021134 44877
2337 204.021134 0.021134 44877
2338 202.021134 0.021134 44950
2339 204.021134 0.021134 44950
2340 206.021134 0.021134 23478
2341 206.021134 0.021134 31878
2342 206.021134 0.021134 2095
2343 206.021134 0.021134 2799
2344 206.021134 0.021134 3198
2345 206.021134 0.021134 4263
2346 206.021134 0.021134 4336
2347 206.021134 0.021134 3893
2348 206.021134 0.021134 7913
2349 206.021134 0.021134 7986
2350 206.021134 0.021134 9473
2351 206.021134 0.021134 11705
2352 206.021134 0.021134 11778
2353 206.021134 0.021134 12961
2354 206.021134 0.021134 13537
2355 206.021134 0.021134 13610
2356 206.021134 0.021134 16875
2357 206.021134 0.021134 16948
2358 206.021134 0.021134 18761
2359 206.021134 0.021134 21454
2360 206.021134 0.021134 20674
2361 206.021134 0.021134 20747
2362 206.021134 0.021134 22779
2363 206.021134 0.021134 22852
2364 206.021134 0.021134 29654
2365 206.021134 0.021134 29727
2366 206.021134 0.021134 27873
2367 206.021134 0.021134 27946
2368 206.021134 0.021134 27139
2369 206.021134 0.021134 25704
2370 206.021134 0.021134 25777
2371 206.021134 0.021134 24975
2372 206.021134 0.021134 25048
2373 206.021134 0.021134 31951
2374 206.021134 0.021134 34211
2375 206.021134 0.021134 34284
2376 206.021134 0.021134 34980
2377 206.021134 0.021134 36802
2378 206.021134 0.021134 36875
2379 206.021134 0.021134 37685
2380 206.021134 0.021134 37758
2381 206.021134 0.021134 39395
2382 206.021134 0.021134 39468
2383 206.021134 0.021134 40259
2384 206.021134 0.021134 40332
2385 206.021134 0.021134 41819
2386 206.021134 0.021134 41892
2387 206.021134 0.021134 42847
2388 206.021134 0.021134 42920
2389 206.021134 0.021134 44731
2390 206.021134 0.021134 44804
2391 206.021134 0.021134 44877
2392 206.021134 0.021134 44950
2393 208.021134 0.021134 25048
2394 208.021134 0.021134 2799
2395 208.021134 0.021134 3198
2396 210.022134 0.022134 3198
2397 208.021134 0.021134 9473
2398 210.022134 0.022134 9473
2399 208.021134 0.021134 12961
2400 208.021134 0.021134 13537
2401 210.022134 0.022134 16875
2402 208.021134 0.021134 16948
2403 208.021134 0.021134 18761
2404 210.022134 0.022134 21454
2405 208.021134 0.021134 20674
2406 208.021134 0.021134 20747
2407 208.021134 0.021134 22779
2408 210.022134 0.022134 22779
2409 208.021134 0.021134 22852
2410 210.022134 0.022134 22852
2411 208.021134 0.021134 29727
2412 208.021134 0.021134 27873
2413 208.021134 0.021134 27946
2414 208.021134 0.021134 27139
2415 208.021134 0.021134 25704
2416 208.021134 0.021134 25777
2417 208.021134 0.021134 24975
2418 210.022134 0.022134 24975
2419 208.021134 0.021134 34211
2420 208.021134 0.021134 34284
2421 208.021134 0.021134 34980
2422 210.022134 0.022134 36802
2423 210.022134 0.022134 36875
2424 208.021134 0.021134 37685
2425 208.021134 0.021134 39395
2426 208.021134 0.021134 39468
2427 208.021134 0.021134 40259
2428 210.022134 0.022134 40332
2429 208.021134 0.021134 41819
2430 210.022134 0.022134 41819
2431 208.021134 0.021134 41892
2432 210.022134 0.022134 41892
2433 208.021134 0.021134 42847
2434 210.022134 0.022134 42847
2435 210.022134 0.022134 42920
2436 210.022134 0.022134 44731
2437 208.021134 0.021134 44804
2438 210.022134 0.022134 44804
2439 208.021134 0.021134 44877
2440 210.022134 0.022134 44877
2441 208.021134 0.021134 44950
2442 210.022134 0.022134 44950
2443 208.021134 0.021134 47409
2444 210.022134 0.022134 47409
2445 210.022134 0.022134 48168
2446 210.022134 0.022134 48241
2447 210.022134 0.022134 47482
2448 212.021134 0.021134 36802
2449 212.021134 0.021134 36875
2450 214.021134 0.021134 36875
2451 212.021134 0.021134 2799
2452 214.021134 0.021134 2799
2453 212.021134 0.021134 3198
2454 214.021134 0.021134 3198
2455 212.021134 0.021134 4263
2456 214.021134 0.021134 4263
2457 212.021134 0.021134 4336
2458 214.021134 0.021134 4336
2459 212.021134 0.021134 3893
2460 214.021134 0.021134 3893
2461 212.021134 0.021134 7913
2462 214.021134 0.021134 7913
2463 212.021134 0.021134 7986
2464 214.021134 0.021134 7986
2465 212.021134 0.021134 9473
2466 214.021134 0.021134 9473
2467 212.021134 0.021134 11705
2468 214.021134 0.021134 11705
2469 212.021134 0.021134 11778
2470 214.021134 0.021134 11778
2471 212.021134 0.021134 12961
2472 214.021134 0.021134 12961
2473 212.021134 0.021134 13537
2474 214.021134 0.021134 13537
2475 212.021134 0.021134 13610
2476 214.021134 0.021134 13610
2477 212.021134 0.021134 16875
2478 214.021134 0.021134 16875
2479 212.021134 0.021134 16948
2480 214.021134 0.021134 16948
2481 212.021134 0.021134 18761
2482 214.021134 0.021134 18761
2483 212.021134 0.021134 21454
2484 214.021134 0.021134 21454
2485 212.021134 0.021134 20674
2486 214.021134 0.021134 20674
2487 212.021134 0.021134 20747
2488 214.021134 0.021134 20747
2489 212.021134 0.021134 22779
2490 214.021134 0.021134 22779
2491 212.021134 0.021134 22852
2492 214.021134 0.021134 22852
2493 212.021134 0.021134 29654
2494 214.021134 0.021134 29654
2495 212.021134 0.021134 29727
2496 214.021134 0.021134 29727
2497 212.021134 0.021134 27873
2498 214.021134 0.021134 27873
2499 212.021134 0.021134 27946
2500 214.021134 0.021134 27946
2501 212.021134 0.021134 27139
2502 214.021134 0.021134 27139
2503 212.021134 0.021134 25704
2504 214.021134 0.021134 25704
2505 212.021134 0.021134 25777
2506 214.021134 0.021134 25777
2507 212.021134 0.021134 24975
2508 214.021134 0.021134 24975
2509 212.021134 0.021134 31951
2510 214.021134 0.021134 31951
2511 212.021134 0.021134 34211
2512 214.021134 0.021134 34211
2513 212.021134 0.021134 34284
2514 214.021134 0.021134 34284
2515 212.021134 0.021134 34980
2516 214.021134 0.021134 34980
2517 212.021134 0.021134 37685
2518 214.021134 0.021134 37685
2519 212.021134 0.021134 37758
2520 214.021134 0.021134 37758
2521 212.021134 0.021134 39395
2522 214.021134 0.021134 39395
2523 212.021134 0.021134 39468
2524 214.021134 0.021134 39468
2525 212.021134 0.021134 40259
2526 214.021134 0.021134 40259
2527 212.021134 0.021134 40332
2528 214.021134 0.021134 40332
2529 212.021134 0.021134 41819
2530 214.021134 0.021134 41819
2531 212.021134 0.021134 41892
2532 214.021134 0.021134 41892
2533 212.021134 0.021134 42847
2534 214.021134 0.021134 42847
2535 212.021134 0.021134 42920
2536 214.021134 0.021134 42920
2537 212.021134 0.021134 44731
2538 214.021134 0.021134 44731
2539 212.021134 0.021134 44804
2540 214.021134 0.021134 44804
2541 212.021134 0.021134 44877
2542 214.021134 0.021134 44877
2543 212.021134 0.021134 44950
2544 214.021134 0.021134 44950
2545 212.021134 0.021134 47409
2546 214.021134 0.021134 47409
2547 212.021134 0.021134 48168
2548 214.021134 0.021134 48168
2549 212.021134 0.021134 48241
2550 214.021134 0.021134 48241
2551 212.021134 0.021134 47482
2552 214.021134 0.021134 47482
2553 216.021134 0.021134 2799
2554 216.021134 0.021134 4263
2555 218.021134 0.021134 4263
2556 216.021134 0.021134 4336
2557 218.021134 0.021134 4336
2558 216.021134 0.021134 3893
2559 218.021134 0.021134 3893
2560 216.021134 0.021134 7913
2561 218.021134 0.021134 7913
2562 216.021134 0.021134 7986
2563 218.021134 0.021134 7986
2564 216.021134 0.021134 9473
2565 218.021134 0.021134 9473
2566 216.021134 0.021134 11705
2567 218.021134 0.021134 11705
2568 216.021134 0.021134 11778
2569 218.021134 0.021134 11778
2570 216.021134 0.021134 12961
2571 218.021134 0.021134 12961
2572 216.021134 0.021134 13537
2573 218.021134 0.021134 13537
2574 216.021134 0.021134 13610
2575 218.021134 0.021134 13610
2576 216.021134 0.021134 16875
2577 218.021134 0.021134 16875
2578 216.021134 0.021134 16948
2579 218.021134 0.021134 16948
2580 216.021134 0.021134 18761
2581 218.021134 0.021134 18761
2582 216.021134 0.021134 21454
2583 218.021134 0.021134 21454
2584 216.021134 0.021134 20674
2585 218.021134 0.021134 20674
2586 216.021134 0.021134 20747
2587 218.021134 0.021134 20747
2588 216.021134 0.021134 22779
2589 218.021134 0.021134 22779
2590 216.021134 0.021134 22852
2591 218.021134 0.021134 22852
2592 216.021134 0.021134 29654
2593 218.021134 0.021134 29654
2594 216.021134 0.021134 29727
2595 218.021134 0.021134 29727
2596 216.021134 0.021134 27873
2597 218.021134 0.021134 27873
2598 216.021134 0.021134 27946
2599 218.021134 0.021134 27946
2600 216.021134 0.021134 27139
2601 218.021134 0.021134 27139
2602 216.021134 0.021134 25704
2603 218.021134 0.021134 25704
2604 216.021134 0.021134 25777
2605 218.021134 0.021134 25777
2606 216.021134 0.021134 24975
2607 218.021134 0.021134 24975
2608 216.021134 0.021134 31951
2609 218.021134 0.021134 31951
2610 216.021134 0.021134 34211
2611 218.021134 0.021134 34211
2612 216.021134 0.021134 34284
2613 218.021134 0.021134 34284
2614 216.021134 0.021134 34980
2615 218.021134 0.021134 34980
2616 216.021134 0.021134 37685
2617 218.021134 0.021134 37685
2618 216.021134 0.021134 37758
2619 218.021134 0.021134 37758
2620 216.021134 0.021134 39395
2621 218.021134 0.021134 39395
2622 216.021134 0.021134 39468
2623 218.021134 0.021134 39468
2624 216.021134 0.021134 40259
2625 218.021134 0.021134 40259
2626 216.021134 0.021134 40332
2627 218.021134 0.021134 40332
2628 216.021134 0.021134 41819
2629 218.021134 0.021134 41819
2630 216.021134 0.021134 41892
2631 218.021134 0.021134 41892
2632 216.021134 0.021134 42847
2633 218.021134 0.021134 42847
2634 216.021134 0.021134 42920
2635 218.021134 0.021134 42920
2636 216.021134 0.021134 44731
2637 218.021134 0.021134 44731
2638 216.021134 0.021134 44804
2639 218.021134 0.021134 44804
2640 216.021134 0.021134 44877
2641 218.021134 0.021134 44877
2642 216.021134 0.021134 44950
2643 218.021134 0.021134 44950
2644 216.021134 0.021134 47409
2645 218.021134 0.021134 47409
2646 216.021134 0.021134 48168
2647 218.021134 0.021134 48168
2648 216.021134 0.021134 48241
2649 218.021134 0.021134 48241
2650 216.021134 0.021134 47482
2651 218.021134 0.021134 47482
2652 216.021134 0.021134 50007
2653 218.021134 0.021134 50007
2654 216.021134 0.021134 50080
2655 218.021134 0.021134 50080
2656 218.021134 0.021134 50873
2657 218.021134 0.021134 50946
2658 220.021134 0.021134 25704
2659 220.021134 0.021134 4263
2660 220.021134 0.021134 4336
2661 220.021134 0.021134 3893
2662 220.021134 0.021134 7913
2663 220.021134 0.021134 7986
2664 220.021134 0.021134 9473
2665 220.021134 0.021134 11705
2666 220.021134 0.021134 11778
2667 220.021134 0.021134 12961
2668 220.021134 0.021134 13537
2669 220.021134 0.021134 13610
2670 220.021134 0.021134 16875
2671 220.021134 0.021134 16948
2672 220.021134 0.021134 18761
2673 220.021134 0.021134 21454
2674 220.021134 0.021134 20674
2675 220.021134 0.021134 20747
2676 220.021134 0.021134 22779
2677 220.021134 0.021134 22852
2678 220.021134 0.021134 29654
2679 220.021134 0.021134 29727
2680 220.021134 0.021134 27873
2681 220.021134 0.021134 27946
2682 220.021134 0.021134 27139
2683 220.021134 0.021134 25777
2684 220.021134 0.021134 24975
2685 220.021134 0.021134 31951
2686 220.021134 0.021134 34211
2687 220.021134 0.021134 34284
2688 220.021134 0.021134 34980
2689 220.021134 0.021134 37685
2690 220.021134 0.021134 37758
2691 220.021134 0.021134 39395
2692 220.021134 0.021134 39468
2693 220.021134 0.021134 40259
2694 220.021134 0.021134 40332
2695 220.021134 0.021134 41819
2696 220.021134 0.021134 41892
2697 220.021134 0.021134 42847
2698 220.021134 0.021134 42920
2699 220.021134 0.021134 44731
2700 220.021134 0.021134 44804
2701 220.021134 0.021134 44877
2702 220.021134 0.021134 44950
2703 220.021134 0.021134 47409
2704 220.021134 0.021134 48168
2705 220.021134 0.021134 48241
2706 220.021134 0.021134 47482
2707 220.021134 0.021134 50007
2708 220.021134 0.021134 50080
2709 220.021134 0.021134 50873
2710 220.021134 0.021134 50946
2711 228.021134 0.021134 29654
2712 228.021134 0.021134 44731
2713 228.021134 0.021134 3893
2714 228.021134 0.021134 7913
2715 228.021134 0.021134 7986
2716 228.021134 0.021134 9473
2717 228.021134 0.021134 11705
2718 228.021134 0.021134 11778
2719 228.021134 0.021134 12961
2720 228.021134 0.021134 13537
2721 228.021134 0.021134 13610
2722 228.021134 0.021134 16875
2723 228.021134 0.021134 16948
2724 228.021134 0.021134 18761
2725 228.021134 0.021134 21454
2726 228.021134 0.021134 20674
2727 228.021134 0.021134 20747
2728 228.021134 0.021134 22779
2729 228.021134 0.021134 22852
2730 228.021134 0.021134 29727
2731 228.021134 0.021134 27873
2732 228.021134 0.021134 27139
2733 228.021134 0.021134 25777
2734 228.021134 0.021134 24975
2735 228.021134 0.021134 31951
2736 228.021134 0.021134 34211
2737 228.021134 0.021134 34284
2738 228.021134 0.021134 34980
2739 228.021134 0.021134 37685
2740 228.021134 0.021134 37758
2741 228.021134 0.021134 39395
2742 228.021134 0.021134 39468
2743 228.021134 0.021134 40259
2744 228.021134 0.021134 40332
2745 228.021134 0.021134 41819
2746 228.021134 0.021134 41892
2747 228.021134 0.021134 42847
2748 228.021134 0.021134 42920
2749 228.021134 0.021134 44877
2750 228.021134 0.021134 44950
2751 228.021134 0.021134 47409
2752 228.021134 0.021134 48168
2753 228.021134 0.021134 48241
2754 228.021134 0.021134 47482
2755 228.021134 0.021134 50007
2756 228.021134 0.021134 50080
2757 228.021134 0.021134 50873
2758 228.021134 0.021134 50946
2759 228.021134 0.021134 53359
2760 228.021134 0.021134 53432
2761 228.021134 0.021134 52592
2762 228.021134 0.021134 52665
2763 230.021134 0.021134 3893
2764 230.021134 0.021134 7913
2765 230.021134 0.021134 7986
2766 230.021134 0.021134 9473
2767 230.021134 0.021134 11705
2768 230.021134 0.021134 11778
2769 230.021134 0.021134 12961
2770 232.021134 0.021134 12961
2771 230.021134 0.021134 13537
2772 230.021134 0.021134 13610
2773 232.021134 0.021134 13610
2774 230.021134 0.021134 16875
2775 230.021134 0.021134 16948
2776 230.021134 0.021134 18761
2777 230.021134 0.021134 21454
2778 230.021134 0.021134 20674
2779 232.021134 0.021134 20674
2780 230.021134 0.021134 20747
2781 232.021134 0.021134 20747
2782 230.021134 0.021134 22779
2783 230.021134 0.021134 22852
2784 232.021134 0.021134 22852
2785 230.021134 0.021134 29727
2786 230.021134 0.021134 27873
2787 232.021134 0.021134 27873
2788 230.021134 0.021134 27139
2789 232.021134 0.021134 27139
2790 230.021134 0.021134 25777
